gene_names,pg_n1,pg_n1n2,pg_n1Andn1n2,pg_full,pnl_n1,pnl_n1n2,pnl_n1Andn1n2,pnl_full,n1_size,n2_size,gene_ind,gene_name
ENSG00000108771.12,0.35686048583647473,0.9928179224294129,0.9854852659166908,0.8287787532696704,0.9363681595416641,0.5473854848747864,0.8807313444299762,0.762204252140819,20000.0,158162.0,15917.0,DHX58
ENSG00000108785.7,0.14569515998945343,0.6726432940821703,0.30269638208253025,0.30811577569909177,0.523313086303125,0.6539112104713893,0.59255051878992,0.3942511207163549,20000.0,158162.0,15936.0,HSD17B1P1
ENSG00000108786.10,0.3240043918238901,0.23772377425562685,0.27599474199509,0.9490040996940876,0.40594095241066724,0.9552756066016383,0.9085121056679084,0.6851399825840482,20000.0,158162.0,15937.0,HSD17B1
ENSG00000068120.14,0.689742893808161,0.31722768862050105,0.50501527648312,0.40097319160473444,0.6881117145463006,0.3243041504221762,0.5087751933881703,0.4682558078817072,20000.0,158162.0,15939.0,COASY
ENSG00000108797.11,0.6808891793789331,0.056778796118340136,0.12317085403513434,0.5356995329926639,0.7254724962295803,0.04318149510192126,0.09543657461093868,0.6555577238436389,20000.0,158162.0,15947.0,CNTNAP1
ENSG00000108799.12,0.829930106406422,0.5250044262889271,0.730495351842166,0.8683181527803845,0.44428548991979916,0.8133100934534357,0.6865831642063656,0.5605135555065247,20000.0,158162.0,15948.0,EZH1
ENSG00000108828.15,0.6241872343704762,0.696036282091306,0.6623616082379397,0.5261097057912347,0.9457830074873721,0.5508263718706765,0.8971873796037197,0.8085074050226149,20000.0,158162.0,15964.0,VAT1
ENSG00000198496.10,0.04859714209149568,0.4303789554932837,0.09206127256599417,0.996438047212645,0.2774540185757968,0.42953477818457064,0.3441372572809186,0.7704817269629944,20000.0,158162.0,15967.0,NBR2
ENSG00000279602.1,0.21833330503565684,0.9085804740052447,0.7625179399573473,0.9107017665111553,0.33314456398754855,0.9720004503030064,0.9415070432496021,0.9409461663970411,20000.0,158162.0,15973.0,CTD-3014M21.1
ENSG00000108861.8,0.8371466673591459,0.19277708470186278,0.5531048584098719,0.40619338658667775,0.8575532581059577,0.9648399651696847,0.9432542657375098,0.39059807956693804,20000.0,158162.0,15978.0,DUSP3
ENSG00000267080.5,0.7365179884545006,0.7903215978798018,0.7659054325455908,0.8557071683919926,0.6868332585282975,0.9991476183163597,0.9982982798607037,0.9999999893493867,20000.0,158162.0,15988.0,ASB16-AS1
ENSG00000161692.17,0.7106124461718185,0.9767905723800034,0.956278571670875,0.7635869530201529,0.7163162577538746,0.9758083689951703,0.954642485679436,0.9924199194949723,20000.0,158162.0,16005.0,DBF4B
ENSG00000172992.11,0.5820601013465538,0.6411244367267614,0.6125999918706458,0.629465706610621,0.7289751238533422,0.9579311026235603,0.925581874849575,0.860691986922881,20000.0,158162.0,16012.0,DCAKD
ENSG00000184361.12,0.4216550076939804,0.6337685507108048,0.5310393364652138,0.32331594468511615,0.24142925895008654,0.5976261302643249,0.3873848546074629,0.9820699549222233,20000.0,158162.0,16025.0,SPATA32
ENSG00000267344.1,0.8372695045094263,0.4844841889764793,0.727346031783356,0.11118942967879492,0.8342024319751649,0.6448699669156054,0.7674616754850074,0.11588872002231648,20000.0,158162.0,16027.0,CTB-39G8.3
ENSG00000214425.7,0.39179337596300395,0.14252007796128652,0.218825455604424,0.10357481391812595,0.26731496441302693,0.28481721525454284,0.27586189325456845,0.6177009529543303,20000.0,158162.0,16033.0,LRRC37A4P
ENSG00000264070.1,0.9315485837908954,0.48176084389051216,0.8674213774203741,0.3429650621176358,0.7036073486490886,0.44261650349412107,0.587159258834768,0.6320036065861772,20000.0,158162.0,16034.0,DND1P1
ENSG00000280022.1,0.8171033952462794,0.8582425657354797,0.8400561116517742,0.49896839052607705,0.8392685923182233,0.8852405049469835,0.8658601771280763,0.5177738854742787,20000.0,158162.0,16035.0,RP11-707O23.1
ENSG00000263503.1,0.9585155128629885,0.6983267996434244,0.9251509349271465,0.9191566935705442,0.964806490571689,0.990002943251349,0.9844233739744966,0.6851061325441952,20000.0,158162.0,16036.0,MAPK8IP1P2
ENSG00000204650.14,0.40612432162219225,0.8417471833507948,0.7087786791851615,0.6215562794096173,0.4170153781246623,0.8260551153333078,0.6919607349473784,0.5025424234179603,20000.0,158162.0,16037.0,LINC02210
ENSG00000214401.4,0.11558843328722324,0.3108474817278314,0.17311910981461298,0.499012421873322,0.1972161299903708,0.36615488812335684,0.26246733547801193,0.9388738368345168,20000.0,158162.0,16040.0,KANSL1-AS1
ENSG00000120071.13,0.5464956973943063,0.7498914467857566,0.6656784596655614,0.23806967821954939,0.5456723612098575,0.6830591495532727,0.6201106618813232,0.8882149844477794,20000.0,158162.0,16041.0,KANSL1
ENSG00000262500.1,0.6631776056556474,0.6453654674091471,0.6544028124713752,0.3958038196404616,0.4751039803672381,0.7604555824658858,0.6462538535228728,0.6310290827376343,20000.0,158162.0,16042.0,MAPK8IP1P1
ENSG00000262539.1,0.013584339966200787,0.9171756225484664,0.032267475900700504,0.3540487025382625,0.008546439536265604,0.7182672040992302,0.01746353868088535,0.7058177337487512,20000.0,158162.0,16043.0,RP11-259G18.3
ENSG00000176681.14,0.21149059840799128,0.3494877114150894,0.26776459275067055,0.7166317449304092,0.2401921717100708,0.849238658455207,0.6329344043682068,0.6317730845392117,20000.0,158162.0,16044.0,LRRC37A
ENSG00000228696.8,0.8894373964809028,0.9334048450936461,0.9167519744599643,0.6786550858615423,0.929447474149527,0.9567723183911933,0.9463598578789588,0.6312609793083834,20000.0,158162.0,16045.0,ARL17B
ENSG00000260075.1,0.07179765852242387,0.8776967594865399,0.2594437339545448,0.7634072242534973,0.08846198445554232,0.8813373750068018,0.35909260384361497,0.9144319536940864,20000.0,158162.0,16046.0,NSFP1
ENSG00000263142.5,0.434759386592263,0.8291993782878943,0.702102210161846,0.08574284273524069,0.7718846279269075,0.8292821988976706,0.8041778459120605,0.08005052751814862,20000.0,158162.0,16053.0,LRRC37A17P
ENSG00000262879.5,0.4724770685431371,0.7749393551296164,0.6580633531808445,0.7382970919805529,0.4125249395381185,0.8587780334119388,0.735200055279519,0.9532827193546702,20000.0,158162.0,16054.0,RP11-156P1.3
ENSG00000178852.15,0.02169876988285402,0.7837348302854465,0.04713073877649271,0.8199156931796595,0.100801756386308,0.7616298097794381,0.25195109057634857,0.8775618715461133,20000.0,158162.0,16060.0,EFCAB13
ENSG00000228782.7,0.500936504310457,0.17572500461628565,0.2832344085283147,0.6464111681190554,0.3070627113611154,0.32085905315008617,0.31386195334727035,0.9233878979672616,20000.0,158162.0,16061.0,MRPL45P2
ENSG00000141279.15,0.3906512742671177,0.7834251811876979,0.6316632985604981,0.04967251255309385,0.14229863849683705,0.8816165819135646,0.5746450839375032,0.044939630654560525,20000.0,158162.0,16062.0,NPEPPS
ENSG00000198933.9,0.10602185414967619,0.5988252733826842,0.210526061925208,0.9972537496491163,0.08030943378964372,0.5841242817281594,0.16109711176553587,0.9927294401720195,20000.0,158162.0,16065.0,TBKBP1
ENSG00000141294.9,0.6046851645495929,0.8110020923030592,0.7352504092019367,0.5590883424221291,0.8880691158158248,0.6750412390708906,0.8282005426422708,0.6585134495688287,20000.0,158162.0,16069.0,LRRC46
ENSG00000141295.13,0.894246165350403,0.10840004290770855,0.5121394611825406,0.47599808899484414,0.7756674974316731,0.1182280449718508,0.30650505343147916,0.4522475999819344,20000.0,158162.0,16070.0,SCRN2
ENSG00000108465.14,0.5240606812187659,0.6626196196517656,0.598040374694664,0.08066455282258872,0.554956730890304,0.940922093277758,0.8889891974532367,0.08040557079214061,20000.0,158162.0,16077.0,CDK5RAP3
ENSG00000002919.14,0.5727870030731821,0.99462464502835,0.9892944022969202,0.8878524221013422,0.6767627067130486,0.4735073699993729,0.5835002029698474,0.5041796043933992,20000.0,158162.0,16083.0,SNX11
ENSG00000141293.15,0.8837903263010676,0.7089189776421092,0.830195646573222,0.8713806697753785,0.7594349193341592,0.9830528724674603,0.967997732362905,0.8190781836488152,20000.0,158162.0,16084.0,SKAP1
ENSG00000230148.8,0.32524548943275844,0.5429036691266419,0.4256059834073284,0.6070067228333873,0.40701147846899205,0.5433994682121778,0.47402933495854743,0.6669898869700027,20000.0,158162.0,16085.0,HOXB-AS1
ENSG00000173917.10,0.5039808202975821,0.43860967486059005,0.4709896108880739,0.8655739535399817,0.9786634875667681,0.8210548085290518,0.9615663538984334,0.8870829298444665,20000.0,158162.0,16086.0,HOXB2
ENSG00000182742.5,0.6951473252744862,0.43645901236999385,0.5781572242325603,0.51055678634879,0.8823010640142023,0.321607023287229,0.7461739492943424,0.48574848285316485,20000.0,158162.0,16087.0,HOXB4
ENSG00000120093.11,0.9900462965717599,0.42151180029473373,0.9799546092543749,0.6213278996726985,0.8523737727510389,0.6961484063730888,0.797486665576854,0.7095823319622897,20000.0,158162.0,16088.0,HOXB3
ENSG00000159202.17,0.23572550872832465,0.6973173881018053,0.4401994308518128,0.2473367961391475,0.2769122671708231,0.9138805636855194,0.8004943532423197,0.5891404177647852,20000.0,158162.0,16095.0,UBE2Z
ENSG00000204584.1,0.0938345514751216,0.6208838337905047,0.19247396341348533,0.4937538880336586,0.10703310193346804,0.8667548917585325,0.40528995433436443,0.8178299931309917,20000.0,158162.0,16113.0,RP11-304F15.3
ENSG00000167105.7,0.7331752855196013,0.639849204290232,0.6911178908372917,0.19970358034898417,0.9097546043671376,0.6582754386320104,0.851612251613568,0.1992256533850396,20000.0,158162.0,16121.0,TMEM92
ENSG00000167107.12,0.8307754140893824,0.7190616900281684,0.7866233344142548,0.649864398608905,0.8510369086496349,0.7124502232039227,0.8007583218293587,0.4859513867690363,20000.0,158162.0,16128.0,ACSF2
ENSG00000136449.13,0.37854207245219734,0.7644073980767346,0.6062653972252616,0.56832164187193,0.45639380229188914,0.6276430931103686,0.5452303834301439,0.6264380453715019,20000.0,158162.0,16131.0,MYCBPAP
ENSG00000006282.20,0.5203176799772669,0.49461227961029314,0.5074771660130379,0.7736467619059157,0.8236770777824403,0.6048587106097139,0.7466720827403931,0.9961897027539505,20000.0,158162.0,16132.0,SPATA20
ENSG00000108846.15,0.14674799857298737,0.982103179913566,0.9598047105919585,0.009376341637224617,0.11031123791819636,0.9804727879267648,0.9532220088631884,0.009030674073445544,20000.0,158162.0,16133.0,ABCC3
ENSG00000141232.4,0.5297342895649949,0.5050423480256911,0.5174145293270206,0.15764655484845452,0.4488816357347497,0.3140219666597266,0.3757008739389439,0.6188977475680966,20000.0,158162.0,16138.0,TOB1
ENSG00000262006.1,0.38274710724728694,0.2125679772049664,0.2800593843419681,0.0666095823266627,0.41787594430222247,0.37034919346629114,0.3934973605882502,0.06753422798557701,20000.0,158162.0,16139.0,RP11-700H6.4
ENSG00000243678.11,0.07273071955122307,0.16417323451063542,0.10140842427573155,0.09757894185441512,0.0754640491646345,0.1821595729711693,0.10757149143586636,0.10686642346137748,20000.0,158162.0,16142.0,NME2
