gene_names,pg_n1,pg_n1.1,pg_n1.2,pnl_n1,pnl_n1.1,pnl_n1.2,pg_n1n2,pg_n1n2.1,pg_n1n2.2,pnl_n1n2,pnl_n1n2.1,pnl_n1n2.2,pg_full,pg_full.1,pg_full.2,pnl_full,pnl_full.1,pnl_full.2,n1_size,n2_size,gene_ind,gene_name
ENSG00000154227.13,0.8665130018728326,0.11407516494739367,0.7676047603970154,0.8297861648030803,0.24307746766677485,0.7735938264801269,0.4931437863116527,0.028762131015661423,0.504057330356869,0.4455624637715423,0.054959375678696736,0.5955299150195169,0.3120112592953054,0.4149017133244458,0.4943169415831212,0.29279401622058543,0.3909396835626624,0.6121724039281167,20000.0,158162.0,14230.0,CERS3
ENSG00000270127.2,0.2669638897304059,0.9920213163353224,0.9475494943053654,0.2762377660881751,0.9285430285256484,0.8993440521828782,0.16149771331393584,0.6978007418424024,0.19796396318966894,0.23251186912926,0.8530598040971202,0.2724678558805704,0.5318884100909027,0.6651343632233315,0.43963504035723,0.858526598588095,0.6757693154888836,0.9568476407283344,20000.0,158162.0,14231.0,RP11-526I2.5
ENSG00000259205.2,0.4790038086598925,0.1712751644274048,0.3004008845379641,0.7078582009389021,0.19469423281752893,0.6332717280801478,0.6834260468503401,0.9381975931160832,0.3669404505822501,0.971543771545962,0.6972492764778937,0.3685290162682884,0.8868381587541903,0.3323268112025567,0.3538340895524582,0.8887147804164883,0.5373406308107405,0.8253865023196704,20000.0,158162.0,14232.0,PRKXP1
ENSG00000131873.5,0.0225206903124056,0.8982471853660122,0.6921042551765331,0.1701552872479833,0.6775708295882096,0.4264319147479336,0.6887199621763433,0.7887169217856305,0.8709533454951021,0.8969471320456366,0.5481900717815176,0.8238331931567532,0.4996863805056945,0.5410571129029738,0.2595400311652704,0.3702348636670848,0.2711574154005136,0.2168836404846208,20000.0,158162.0,14239.0,CHSY1
ENSG00000184277.12,0.9596162176235437,0.5830882522256118,0.49007049907166794,0.9813945184363934,0.595759612601719,0.4869874456443311,0.4942217752646092,0.7905862930674833,0.7796985276517933,0.6251284156564905,0.9131368587274546,0.9247168269560442,0.3691526913721272,0.4030358559742336,0.10729765260358567,0.37091745529568665,0.4333558592424776,0.09729026413012434,20000.0,158162.0,14244.0,TM2D3
ENSG00000185596.16,0.11308393960182425,0.06986404254085958,0.2094891758579214,0.15241119201243186,0.05271554121895612,0.29693683750227273,0.3691771051479329,0.6548213080286007,0.6934735166551287,0.5309290021864167,0.5032378452385744,0.7113547369563145,0.04759518563470523,0.44042648561048015,0.30261879340939096,0.04308131920171114,0.3742812435661415,0.30221242035207163,20000.0,158162.0,14247.0,WASH3P
ENSG00000233614.6,0.6482438135388605,0.8211131773794191,0.5886158644819466,0.7218779129757067,0.7933743609379655,0.4214715113021761,0.5632133501641419,0.9690170160078666,0.11622913541955116,0.6769822693530152,0.9557224636882028,0.12110041854746502,0.23136546047933176,0.6725334472903435,0.3420860484854785,0.1373222231755357,0.4992616693181561,0.30266879135873,20000.0,158162.0,14249.0,DDX11L10
ENSG00000231439.4,0.3723416206750977,0.6689947890193679,0.12849220306582096,0.20361197309133688,0.8753369239178264,0.7361227296655392,0.7500596897482459,0.17442718760096854,0.5730445303565571,0.6940269763123581,0.3530527567362375,0.7064134504680041,0.81184472919791,0.4620632831406409,0.4580168238362498,0.6879536179791744,0.8662300753763335,0.904555723586534,20000.0,158162.0,14251.0,WASIR2
ENSG00000226942.2,0.16345596718009928,0.14874113789270554,0.15436475744911876,0.30026123467726273,0.37935462552177296,0.39087332222387183,0.5388279124642206,0.5914865535639116,0.5387529735135153,0.9522540742143778,0.7830463784552092,0.6747579414024649,0.6433285423856121,0.28407924121906225,0.027408865922853947,0.7160359168863487,0.6794234356446842,0.2415853936848429,20000.0,158162.0,14252.0,IL9RP3
ENSG00000161980.5,0.5444642379785756,0.7705556734176884,0.18832976480591992,0.5772546559250913,0.7613796030739723,0.5530125261657697,0.6715156272196704,0.22510269173679007,0.2940847804849105,0.6904092404225165,0.2866922209482157,0.3336310559214372,0.5792021592871693,0.7662816294899597,0.3923123230024687,0.5778084644942754,0.7717643742586564,0.400149581941766,20000.0,158162.0,14253.0,POLR3K
