gene_names,pg_n1,pg_n1n2,pg_n1Andn1n2,pg_full,pnl_n1,pnl_n1n2,pnl_n1Andn1n2,pnl_full,n1_size,n2_size,gene_ind,gene_name
ENSG00000173200.12,0.30720475845879996,0.5140084782926381,0.4001962178852558,0.3014580143007756,0.26278778953426485,0.15626683043157624,0.1977898991897487,0.9231857432857251,40000.0,138162.0,4065.0,PARP15
ENSG00000169087.10,0.8806149005195911,0.33768163484363023,0.7484614587206235,0.16856790993785026,0.6506632725317569,0.7564712397372326,0.7102287686844386,0.08319056840111988,40000.0,138162.0,4067.0,HSPBAP1
ENSG00000138463.8,0.4173960621922711,0.6168051450858397,0.5188962888451674,0.610094576730598,0.3685898140287318,0.5590303751633138,0.46035332827482267,0.4461172799390948,40000.0,138162.0,4068.0,DIRC2
ENSG00000171084.15,0.8891397822955405,0.4823973606255198,0.7969983683000044,0.0802220122339824,0.4667409803659575,0.8903943473272133,0.796131973387566,0.90188167123808,40000.0,138162.0,4087.0,FAM86JP
ENSG00000189366.9,0.6015055024889977,0.8235103055373436,0.7455621527511723,0.5142470828939713,0.6943696155878134,0.7951055542266983,0.7525773045220452,0.5179523977237042,40000.0,138162.0,4088.0,ALG1L
ENSG00000114544.16,0.8545683771850541,0.6759672258748171,0.794280972160107,0.7579509019631678,0.7718352961732848,0.8137845123028944,0.7946297877176907,0.958739373844353,40000.0,138162.0,4089.0,SLC41A3
ENSG00000070476.14,0.5356692946503264,0.40535934044797717,0.46923993667524583,0.23969944593457443,0.863768055825535,0.6426410879467883,0.7955200114768243,0.24562792803302708,40000.0,138162.0,4093.0,ZXDC
ENSG00000180767.9,0.6565307975851742,0.9820673072414313,0.9652876763868916,0.5902523230162415,0.7589206286786052,0.9808704731449105,0.9641392092654364,0.7224566972536068,40000.0,138162.0,4094.0,CHST13
ENSG00000163870.14,0.13876391388958997,0.5706795064455856,0.25641754170259545,0.7654991447375104,0.2637383440820877,0.5183505099254844,0.37080377236902085,0.6011991496668999,40000.0,138162.0,4098.0,TPRA1
ENSG00000114631.10,0.7111579591620691,0.23947003139455808,0.4546434023393909,0.7001206974137593,0.9532786663895669,0.20169334889074692,0.8871484211782327,0.7039445760934853,40000.0,138162.0,4100.0,PODXL2
ENSG00000132394.10,0.7236324273922301,0.20413834917539875,0.4231102691400247,0.09155935458629699,0.6387427260333669,0.9031588317261298,0.8404658869254098,0.1687085439201868,40000.0,138162.0,4105.0,EEFSEC
ENSG00000261159.1,0.32309348704470026,0.7458658486062564,0.5556531172843504,0.6998361060144778,0.3628345709620857,0.9627425386838719,0.9224375019962319,0.6292394150345775,40000.0,138162.0,4112.0,RP11-723O4.9
ENSG00000231305.3,0.27305702681214583,0.9457270677123739,0.8776251142531983,0.15845221347727773,0.24218547960847298,0.38551947889519445,0.30280259930579145,0.24236681472396326,40000.0,138162.0,4113.0,RP11-723O4.2
ENSG00000177646.18,0.5713761739247141,0.31428394535309634,0.4322805195515176,0.25006836093375195,0.692366260540878,0.35806833428695206,0.5336977903485106,0.9712693429184672,40000.0,138162.0,4114.0,ACAD9
ENSG00000183624.13,0.4387105479239895,0.15113512310119037,0.23921103360092788,0.36064650771788564,0.43168140831171536,0.2704794220139522,0.3403151522439364,0.5641201115997428,40000.0,138162.0,4126.0,HMCES
ENSG00000251287.8,0.5716780876899628,0.1891308313413928,0.32207049975578267,0.6976063044827139,0.6962320960266324,0.25679965172162356,0.46048653046063903,0.6763390742122133,40000.0,138162.0,4139.0,ALG1L2
ENSG00000253540.5,0.9245466461290734,0.9661348180831315,0.9531942868597771,0.29183953237326155,0.9383382115387395,0.9273906597424295,0.933304179014053,0.2790533789540315,40000.0,138162.0,4140.0,FAM86HP
ENSG00000228252.9,0.7710886513133532,0.8873680565944138,0.8474704582220454,0.7198900372365015,0.9567042286435903,0.8003119362244742,0.9279614319586806,0.9510876241427715,40000.0,138162.0,4142.0,COL6A4P2
ENSG00000114670.13,0.5465888340640329,0.9364900042762374,0.8808839598289304,0.296641825237796,0.41135586111631195,0.7441167551383207,0.604006702223987,0.3952446008924948,40000.0,138162.0,4145.0,NEK11
ENSG00000014257.15,0.6172141299937621,0.47703053417494795,0.5495004945059316,0.6366298887031488,0.8120741489178538,0.6208194464796816,0.741101281217252,0.8767743938574238,40000.0,138162.0,4152.0,ACPP
ENSG00000113971.19,0.44878553235614305,0.015095315139498133,0.02989414415501368,0.9984175294166149,0.4683330561028804,0.02116742429872215,0.04187415342880696,0.9523262416198903,40000.0,138162.0,4158.0,NPHP3
ENSG00000182923.16,0.17608346093577437,0.33134643203077807,0.23448300368608532,0.05725800279716092,0.31756656443923026,0.9095750538736947,0.8014637636757395,0.33969331698663885,40000.0,138162.0,4168.0,CEP63
ENSG00000129055.12,0.25272938842936,0.7406139766800517,0.49358736540104864,0.2250634941965235,0.5220006251228849,0.8788899786359485,0.7894635010668569,0.6463321398598854,40000.0,138162.0,4169.0,ANAPC13
ENSG00000163864.15,0.7719956255310141,0.1420257528111259,0.35991832396314033,0.33641136964232843,0.5664336545222638,0.48818777800043134,0.5277285007243042,0.4866512698927093,40000.0,138162.0,4197.0,NMNAT3
ENSG00000155893.12,0.5055774204524168,0.2916821344308139,0.3858379812384023,0.5913901173956319,0.5163892005116579,0.5094782783822446,0.5129352645847359,0.4543917810869899,40000.0,138162.0,4199.0,PXYLP1
ENSG00000175040.5,0.5302745838718408,0.6917805075714828,0.6188080984817419,0.8803374660738401,0.5563998127778645,0.6924277729976286,0.6305884248616341,0.7685652773357978,40000.0,138162.0,4216.0,CHST2
ENSG00000188313.12,0.6848796912964119,0.097249054823983,0.2138900051982699,0.047951208928102895,0.6654617282094127,0.09749612419371817,0.20931994076094473,0.05193530713126604,40000.0,138162.0,4226.0,PLSCR1
ENSG00000082996.19,0.5762295744612977,0.13294871973265143,0.2492701706784039,0.9786216635914652,0.7474920088565692,0.3309393520722048,0.562364938628153,0.3625803241630773,40000.0,138162.0,4237.0,RNF13
ENSG00000144895.11,0.17368219957912984,0.7166061351507592,0.37374911004802025,0.9906660825841589,0.2189105356765752,0.6084127938248823,0.37035214557023255,0.6751301500749785,40000.0,138162.0,4242.0,EIF2A
ENSG00000239265.5,0.27304247496676215,0.9818881504728744,0.9620393372714309,0.6621530821012549,0.39287756932940426,0.9918447612445327,0.9835530248496585,0.6013474786381021,40000.0,138162.0,4248.0,CLRN1-AS1
ENSG00000144893.12,0.7433251655436081,0.5923579637828872,0.6786638737499229,0.3899188363314433,0.12997161022683645,0.5924179307543895,0.2489967836199079,0.3882456061485158,40000.0,138162.0,4252.0,MED12L
ENSG00000240875.5,0.09272081582099506,0.8318627290734731,0.2831357378872108,0.6677989878272254,0.09433296232455901,0.31168092213619947,0.149293218307677,0.8512423895191938,40000.0,138162.0,4282.0,LINC00886
ENSG00000163660.11,0.4075274040406329,0.9397646914892335,0.8771508868583009,0.849593097622372,0.4301310145758209,0.9939170450232273,0.9877865035484981,0.7729037356777693,40000.0,138162.0,4284.0,CCNL1
ENSG00000243176.5,0.012306899866789511,0.4306425262987108,0.024369227176158637,0.8677234667376681,0.01430852794139359,0.6089205193114844,0.02902195212588521,0.8775182620230948,40000.0,138162.0,4286.0,RP11-550I24.2
ENSG00000197415.11,0.46873451735110144,0.6747915085125626,0.5799771475418065,0.8838843199895413,0.4680090357934405,0.643449751634659,0.5602314601616414,0.9833426786119897,40000.0,138162.0,4288.0,VEPH1
ENSG00000174891.12,0.042646648620877525,0.7076156494989799,0.09292152622646488,0.16814088631176932,0.3147420242392176,0.7038559778878131,0.5138660651675168,0.8875925134648441,40000.0,138162.0,4290.0,RSRC1
ENSG00000079257.7,0.42362371593730996,0.6952005225906872,0.571823269030969,0.9035468305444061,0.532547420128811,0.6725615303513057,0.6078641101218962,0.5842476049056138,40000.0,138162.0,4293.0,LXN
ENSG00000213186.7,0.4679070968000045,0.22061542286493674,0.3159517547276244,0.034328818167354,0.9087326326782197,0.46416724296133216,0.8256412732279724,0.3820663970035938,40000.0,138162.0,4301.0,TRIM59
ENSG00000163536.12,0.04195942144190845,0.829993725368698,0.10483673146506972,0.8643867738770632,0.09901081732608974,0.7695853593181743,0.25166078937727276,0.8682425109638332,40000.0,138162.0,4312.0,SERPINI1
ENSG00000173890.16,0.9501555202950054,0.8195699429758343,0.9211198015569652,0.5576495379189481,0.9753948381863482,0.4975188985848771,0.9510511639678332,0.8918924620181595,40000.0,138162.0,4322.0,GPR160
ENSG00000173889.15,0.9869689640564424,0.7864163474292504,0.9752527917279861,0.7461855707430065,0.847394697033748,0.7079714165416285,0.7964427465636159,0.9686040269323428,40000.0,138162.0,4323.0,PHC3
ENSG00000163584.17,0.1220416994982681,0.0915522190322946,0.10469994544630135,0.5116420453191485,0.1004981313058178,0.06799674892452134,0.08118111192555699,0.5465728939867752,40000.0,138162.0,4327.0,RPL22L1
ENSG00000172667.10,0.22094006101618707,0.37324933087726453,0.28307844639575686,0.3847122753627706,0.2185830808426918,0.37721589936019795,0.28272674744340254,0.37605374535489156,40000.0,138162.0,4342.0,ZMAT3
ENSG00000233885.7,0.5687640042291252,0.1485911027051376,0.2698582262287238,0.09300608901269436,0.6190692346619678,0.17867509322787317,0.32823770964020266,0.21478022146933318,40000.0,138162.0,4370.0,YEATS2-AS1
ENSG00000175193.13,0.42535034833542634,0.0019525340332232632,0.003899207275953054,0.11435198703003807,0.39850190546283515,0.0021904621184103967,0.004370788292868466,0.11701309063643922,40000.0,138162.0,4372.0,PARL
ENSG00000114770.16,0.19759406173164928,0.7550358041436699,0.44233479948592425,0.7985271585311766,0.2360537430273874,0.6712735912457706,0.42278650640680193,0.8568851354301843,40000.0,138162.0,4373.0,ABCC5
ENSG00000175166.16,0.7734557093095401,0.4363282373652686,0.642019005005142,0.7249978266358534,0.6539117127376735,0.9264883863318503,0.8738119453235094,0.8605742314688237,40000.0,138162.0,4382.0,PSMD2
ENSG00000156931.15,0.41979516432271174,0.6839573002174671,0.5620299991581545,0.5766175788714543,0.3268040552263255,0.3518586964549029,0.3390587031115382,0.7852130882734927,40000.0,138162.0,4390.0,VPS8
ENSG00000073803.13,0.2750292438504951,0.1353935109344257,0.18420252249028357,0.6606202535475683,0.6953526567227324,0.06631277959915566,0.14675978157947506,0.8986422314695982,40000.0,138162.0,4392.0,MAP3K13
ENSG00000171658.8,0.09882275893698078,0.9239659826364057,0.6462601572024137,0.8325609601535835,0.7617064567064661,0.9463993643942699,0.9109157606765159,0.9187465176986114,40000.0,138162.0,4399.0,NMRAL2P
ENSG00000228804.5,0.41069043012075157,0.3751207308646237,0.3925573191328116,0.3928767750546356,0.23230592233836544,0.7097188669265946,0.4458459002984331,0.9613408047702316,40000.0,138162.0,4419.0,RP11-211G3.3
ENSG00000279891.1,0.5791185852728457,0.02318216205241369,0.04697866021839181,0.8123396095547051,0.7175650256984576,0.050634801587468525,0.11254641978406738,0.7652636199942389,40000.0,138162.0,4423.0,FLJ42393
ENSG00000127249.14,0.7396538967927443,0.29133712516778437,0.5266825655436399,0.8899561513610736,0.6466821120193806,0.8613514025169262,0.793931221977265,0.96443994393873,40000.0,138162.0,4436.0,ATP13A4
ENSG00000133657.14,0.31554468386476614,0.7863067689949641,0.5934053310224925,0.5022862787218052,0.26909670975391076,0.7891890920622858,0.5621835456882461,0.513381173281319,40000.0,138162.0,4441.0,ATP13A3
ENSG00000231770.5,0.8964206439029876,0.4277886693936824,0.7989096746939478,0.6390076152185687,0.8856049104405981,0.46023801705016415,0.7874482764507308,0.6427986944876196,40000.0,138162.0,4443.0,TMEM44-AS1
ENSG00000041802.10,0.5651949775530033,0.8222080924043793,0.7339560559114519,0.2918511472072127,0.867949544885875,0.47138060429692735,0.7637326736128411,0.30479642852462985,40000.0,138162.0,4446.0,LSG1
ENSG00000184203.7,0.5832679536043469,0.5824621402586935,0.5828651827783462,0.5205333693205973,0.36840750383643583,0.8527711175884992,0.7115377965817091,0.5200650965276994,40000.0,138162.0,4452.0,PPP1R2
ENSG00000224769.1,0.1291706926280426,0.7048450421353278,0.28742652165145355,0.655507141621829,0.24858013550317143,0.9490198075317308,0.882741361848614,0.6356371190420417,40000.0,138162.0,4455.0,MUC20P1
ENSG00000215837.7,0.8750072545893671,0.6237098164369028,0.8038432144220982,0.936745788733375,0.4864932791964599,0.6291289768492851,0.5608465113557348,0.9999999823380145,40000.0,138162.0,4456.0,SDHAP2
ENSG00000283426.1,0.5074302866448132,0.7610736386023076,0.6595050268922598,0.5378701589150797,0.9999999855717112,0.6543839104812109,0.9999999711434232,0.5081875534512897,40000.0,138162.0,4457.0,RP11-141C7.2
ENSG00000176945.16,0.9783163774872037,0.31454690334041535,0.954826737162313,0.7948970378174746,0.7977853694775051,0.4288616051818371,0.6635999456469615,0.9384980241539842,40000.0,138162.0,4458.0,MUC20
ENSG00000213123.10,0.9424034055294781,0.44628980261447887,0.8850574645226721,0.4256893371319189,0.917263157182802,0.7378396245442991,0.8716092919144967,0.1789526267451994,40000.0,138162.0,4471.0,TCTEX1D2
ENSG00000163961.4,0.12894842542864815,0.9084568631711263,0.6537350375577562,0.36099374338066603,0.7462585624145628,0.9395491502321544,0.9003565008351375,0.7972927828621121,40000.0,138162.0,4475.0,RNF168
ENSG00000174007.7,0.09667845411978498,0.7175694615158551,0.22271027280427946,0.3759812202689701,0.05355923545482333,0.7579552697880008,0.124831462642913,0.5370557875647465,40000.0,138162.0,4480.0,CEP19
ENSG00000119227.7,0.9943016417217612,0.6654258584055637,0.9887223627661509,0.5833763585686457,0.9420234844478779,0.9514339409869583,0.9471404781727347,0.7354259411459589,40000.0,138162.0,4487.0,PIGZ
ENSG00000163975.11,0.11620872609093058,0.07538138778437414,0.09156574538479428,0.033299247891909634,0.14420719991018166,0.05849306896271128,0.08364864339379535,0.04275677354580526,40000.0,138162.0,4489.0,MELTF
ENSG00000214135.8,0.45427346013097464,0.9100631339921215,0.8265610920010222,0.7297568534935168,0.46197448530041485,0.7976543758154733,0.6761121819179349,0.8113502884243966,40000.0,138162.0,4493.0,AC024560.3
ENSG00000249626.1,0.8940400696403483,0.41748885592911184,0.7928777744742895,0.657202354618758,0.8211582405337553,0.4654127201138246,0.7027246661235639,0.6378698339174227,40000.0,138162.0,4494.0,RP11-496H1.1
ENSG00000272602.5,0.29659042352989523,0.3799056901372446,0.3351768028095655,0.904569242458817,0.7940218792384219,0.7215621769266695,0.7621600913879394,0.7437331603765122,40000.0,138162.0,4503.0,ZNF595
ENSG00000250312.6,0.5066951235064464,0.5480924540392248,0.5275102378433703,0.5964451142504974,0.4879846453611683,0.8641566238889824,0.7623420065200313,0.6068143196117476,40000.0,138162.0,4504.0,ZNF718
ENSG00000275426.1,0.22311740019642218,0.5538237008801039,0.3506075152468551,0.7046317140886545,0.3348482356457295,0.5214875879767876,0.4215096784971368,0.6079690719099107,40000.0,138162.0,4505.0,CH17-262A2.1
ENSG00000198155.5,0.6906195701510156,0.08663499011488096,0.19215242108208458,0.8713883337852852,0.9374956255750737,0.08953417845973316,0.7114555426702874,0.5726990671023562,40000.0,138162.0,4507.0,ZNF876P
ENSG00000169026.12,0.07216671930439078,0.6369010671372626,0.15162420967051932,0.5324318120886047,0.06363095011373904,0.9419169853183291,0.5755286747867049,0.8303986832473447,40000.0,138162.0,4517.0,MFSD7
ENSG00000185619.18,0.7489652021095999,0.5205167045580558,0.6548903743839317,0.3981776136292676,0.5616491705352347,0.45168428740770217,0.5068696949452811,0.9324854802092062,40000.0,138162.0,4518.0,PCGF3
ENSG00000145214.13,0.37484963986376796,0.021134749239528794,0.04096784407643694,0.1898979436081049,0.6726541682218269,0.8057715560246188,0.7525983807672527,0.9081221369049277,40000.0,138162.0,4524.0,DGKQ
ENSG00000145217.13,0.767609235930891,0.02351545101700714,0.050924861888017814,0.07388727480948148,0.37700408841213695,0.6190088017993219,0.49768814940020845,0.6234117937041033,40000.0,138162.0,4526.0,SLC26A1
ENSG00000273179.1,0.9418449518910534,0.49216416319876644,0.8868592249946372,0.2313178673388589,0.6992892962021082,0.768994237550295,0.7376230192121092,0.21706364699331154,40000.0,138162.0,4529.0,RP11-20I20.4
ENSG00000196810.4,0.19859166816761514,0.12169853267073216,0.15162662475671196,0.025849159873972793,0.22872310910757399,0.10561044047389445,0.14613034874160208,0.010808942438941649,40000.0,138162.0,4533.0,CTBP1-AS2
ENSG00000090316.15,0.508437021565409,0.5454736701400673,0.527047003476052,0.5554325698379985,0.9306651671369209,0.5100660674891061,0.8681679954029344,0.5390072482111498,40000.0,138162.0,4534.0,MAEA
ENSG00000163945.15,0.25000818889343324,0.7029443934163037,0.45897928433078233,0.1856995367533149,0.2992237248213476,0.6821653991371874,0.48630969251763984,0.7335300551442583,40000.0,138162.0,4535.0,UVSSA
ENSG00000179979.8,0.9929399414098963,0.3539851822208028,0.985730702331128,0.21972042170185774,0.8783140522065953,0.4471764350931294,0.7735119332666887,0.24510937704848412,40000.0,138162.0,4536.0,CRIPAK
ENSG00000125388.19,0.8444514612567369,0.8836838217644452,0.866730890295742,0.10927772933395796,0.9954082460075246,0.26397375867737716,0.990695537477736,0.824203926065316,40000.0,138162.0,4563.0,GRK4
ENSG00000197386.10,0.008504152081284189,0.028418243120855946,0.013093896117035486,0.45670831955243857,0.0238880888045237,0.07095453410359892,0.03579208605130052,0.3980777222672985,40000.0,138162.0,4564.0,HTT
ENSG00000159788.18,0.5584365336830478,0.026344903406975095,0.053137414752618906,0.5067505069484047,0.7204434340365589,0.1259849728396774,0.2887853418335056,0.3669661923531225,40000.0,138162.0,4566.0,RGS12
ENSG00000261643.1,0.9955356824211179,0.4047740696709874,0.9910343567228377,0.3365837403282447,0.7601607742320712,0.43724887743353585,0.6301019127743824,0.7783154401855082,40000.0,138162.0,4568.0,RP11-529E10.6
ENSG00000163956.10,0.40384867593745,0.37907465011072294,0.39129044143494174,0.3900070937664295,0.31763171092832526,0.7161723092734136,0.5257443401441811,0.6272156139267477,40000.0,138162.0,4569.0,LRPAP1
ENSG00000168824.14,0.5791092079805763,0.5976393083663728,0.5884511588724506,0.14922582013913172,0.468655382192008,0.5809130133212518,0.5255726815573305,0.13247465834672018,40000.0,138162.0,4576.0,NSG1
ENSG00000013288.8,0.7957007930392309,0.9592829798349543,0.9312313010772505,0.5977527672799937,0.944330277802749,0.8004211323342398,0.9118880082350367,0.9367951865660583,40000.0,138162.0,4587.0,MAN2B2
ENSG00000170846.16,0.5284329485233483,0.5400768312592851,0.5342663961968515,0.5929541392197618,0.6697410960506334,0.6625692154125901,0.6661783948093931,0.6691031628909243,40000.0,138162.0,4590.0,AC093323.3
ENSG00000163993.6,0.5786423982867066,0.7765865925931541,0.6981029195820715,0.5177142528056312,0.6397209025840178,0.9797516375315907,0.9608250685915025,0.6792338613236499,40000.0,138162.0,4592.0,S100P
ENSG00000196526.10,0.6069392099597014,0.09320320612098126,0.18875256894976855,0.6093651465563628,0.9059107532299534,0.1030328565453229,0.5478926497949942,0.6609514414723792,40000.0,138162.0,4605.0,AFAP1
ENSG00000109667.11,0.16005159670770458,0.45393860034444483,0.2528891261785733,0.863650537742308,0.9346412360009924,0.5579595512470426,0.8785659751394583,0.8343204356119361,40000.0,138162.0,4613.0,SLC2A9
ENSG00000038219.12,0.6406719704382208,0.513533794795824,0.5803248093562676,0.9305760725276815,0.4795180691098566,0.5676260372123553,0.5240302297004801,0.9276412462741286,40000.0,138162.0,4620.0,BOD1L1
ENSG00000048342.15,0.10931293692473903,0.004775876665963796,0.009165239145160153,0.0007333930771167285,0.28117888805378355,0.01514721618296061,0.029095204403782382,0.05468148147658658,40000.0,138162.0,4623.0,CC2D2A
ENSG00000273133.1,0.5457369696530929,0.027427159548390645,0.05512853287307429,0.030030406756153205,0.6728611247316576,0.3224720494617931,0.49678791245292925,0.7107283874563245,40000.0,138162.0,4624.0,RP11-799M12.2
ENSG00000263327.6,0.2468945301243421,0.7082376784324345,0.4599691857490967,0.8591925677270098,0.27092920143756416,0.7074248997792748,0.481932867769902,0.7771112431741298,40000.0,138162.0,4632.0,TAPT1-AS1
ENSG00000151552.11,0.030292659399276278,0.04135436967193351,0.034973035237193195,0.3032095724509415,0.12238527377500674,0.04430355086055349,0.06531499263623941,0.3380833589902674,40000.0,138162.0,4635.0,QDPR
ENSG00000002549.12,0.41802615620251327,0.3957200896309505,0.4067553186291985,0.21160956755552723,0.4435166507725549,0.39141987156739483,0.41690030916710774,0.2612499567023317,40000.0,138162.0,4636.0,LAP3
ENSG00000163257.10,0.7944101873008073,0.9964932967982421,0.9930884376360721,0.13815278497123,0.8059040874017197,0.8337313035205429,0.8207760332429044,0.14436336324489518,40000.0,138162.0,4639.0,DCAF16
ENSG00000281501.1,0.8504642948148726,0.4434167982116215,0.7323852234575895,0.8652221434071776,0.8370053359551906,0.42983664073210204,0.7103686257670923,0.8282542289380325,40000.0,138162.0,4651.0,SEPSECS-AS1
ENSG00000109689.15,0.40673041088330697,0.9540084316350772,0.9059540974217689,0.07486461904261277,0.46196473146783573,0.9291579885681791,0.8613871056421367,0.23752705294948118,40000.0,138162.0,4660.0,STIM2
ENSG00000240005.5,0.09066857621312768,0.6047143915793394,0.18361096967278634,0.18052539820353225,0.15010967499400868,0.4664075396199469,0.24476683196901838,0.9315529178953825,40000.0,138162.0,4661.0,RP11-293A21.1
ENSG00000251129.1,0.864520328519327,0.780255897358654,0.8314260563855485,0.8028348906213123,0.9468893432508055,0.7893140568453312,0.9139946657366215,0.6508511674780948,40000.0,138162.0,4662.0,RP11-734I18.1
ENSG00000047365.11,0.5471233754999734,0.027212471012766304,0.05471878706519612,0.8790218309214746,0.4018886336399727,0.04726375347002504,0.08854276770315411,0.9191605384171417,40000.0,138162.0,4663.0,ARAP2
ENSG00000231160.9,0.7093953444081209,0.9034575781077299,0.8513917367895751,0.1537737405655462,0.6676703227843966,0.24309270468836341,0.4276159432603753,0.44931964856949386,40000.0,138162.0,4674.0,KLF3-AS1
ENSG00000249685.1,0.3520256815306554,0.9648014284958252,0.9264819133095428,0.45233769555661846,0.3613462698776572,0.2452390879709624,0.2955976437333503,0.31792042169366685,40000.0,138162.0,4682.0,RP11-360F5.3
ENSG00000157796.17,0.7026517694302515,0.9566943684258412,0.9224330377336972,0.9584447162975568,0.683540389342145,0.8370096320642507,0.7807699699988242,0.9601294542004928,40000.0,138162.0,4683.0,WDR19
ENSG00000163682.15,0.42116560597744296,0.7777589234350482,0.6396903825075435,0.6537476408915383,0.426220484034219,0.7989874460504335,0.6638457237808141,0.7854164977601441,40000.0,138162.0,4685.0,RPL9
ENSG00000151806.13,0.3576055706021638,0.7458499194116357,0.5771507395115073,0.9460566402756732,0.4742032372152142,0.8088392024984061,0.6921193065332917,0.9604564167635996,40000.0,138162.0,4711.0,GUF1
ENSG00000163281.11,0.4708638172029184,0.7616295998249443,0.6455509904219912,0.7145662717795945,0.8305268738144345,0.8410292673081772,0.8359308425106022,0.9890895249906032,40000.0,138162.0,4713.0,GNPDA2
ENSG00000145244.11,0.09703944812427584,0.4331917385824466,0.16962287996465303,0.677453963221211,0.07023680520218378,0.5873581802255482,0.14215418176871847,0.5535284757295615,40000.0,138162.0,4718.0,CORIN
ENSG00000259959.1,0.04212713618121294,0.21269080542886204,0.07130170835415467,0.1253768685179174,0.04388253411112336,0.31413431311428874,0.0792301019810091,0.15214651466673584,40000.0,138162.0,4719.0,RP11-121C2.2
ENSG00000170448.11,0.8257125674391215,0.32505531811626953,0.6510682339439834,0.7088658024899075,0.6293360986187873,0.7987140892418187,0.7328236921621316,0.7707756095088842,40000.0,138162.0,4720.0,NFXL1
ENSG00000226950.6,0.5056128502343641,0.7127023822575869,0.6220786101819241,0.49004124453161163,0.5718031444696589,0.6135529324615927,0.5930894647823511,0.46044200092126636,40000.0,138162.0,4731.0,DANCR
ENSG00000128039.10,0.5303069511113688,0.6776348143867686,0.6099579514815732,0.7235643247775785,0.5431760379758471,0.7703182503093764,0.6804315780997853,0.7285762487455149,40000.0,138162.0,4742.0,SRD5A3
ENSG00000157426.13,0.8228127499799152,0.1915239221009477,0.523916137233105,0.4854788315015668,0.4952546998128439,0.14577145921858287,0.24655999459606592,0.8169711301504847,40000.0,138162.0,4749.0,AASDH
ENSG00000174780.15,0.5386964402242843,0.7081832792515586,0.6331063712574084,0.6925483624520002,0.6778205993855,0.5351613852313674,0.6122381947385042,0.6449189476989146,40000.0,138162.0,4752.0,SRP72
ENSG00000145241.10,0.9615615341118164,0.5324044262279924,0.9251064303607948,0.006340180171117149,0.568787512382333,0.5434241782816368,0.5561959299713615,0.006348866727767466,40000.0,138162.0,4763.0,CENPC
ENSG00000033178.12,0.29507400783397153,0.6838994254477703,0.48433291591388017,0.1691977115627965,0.39677527217771463,0.5609075267323211,0.4773680659388943,0.24994816960640304,40000.0,138162.0,4766.0,UBA6
ENSG00000197888.2,0.9763162556117104,0.5406017481631048,0.953331572296463,0.12662512244348811,0.8226985720438187,0.8826820324284423,0.8583873147210574,0.3108151467088699,40000.0,138162.0,4769.0,UGT2B17
ENSG00000109272.3,0.07378387505447831,0.0033699650730031894,0.006449952198884112,0.14831994636857382,0.11404742206013413,0.028131163228236444,0.04530677298088609,0.09036692918736511,40000.0,138162.0,4787.0,PF4V1
ENSG00000163735.6,0.736970672518483,0.41805726523408093,0.6011789699266142,0.6617223801843455,0.6421607331668764,0.6083197939814021,0.6256143258912901,0.6063759529891716,40000.0,138162.0,4791.0,CXCL5
ENSG00000124882.3,0.4187949394636931,0.5558941917340667,0.4867386803940602,0.4927093308604373,0.4676167975508132,0.5481653016356826,0.5080187613306543,0.4857266794043401,40000.0,138162.0,4795.0,EREG
ENSG00000138768.14,0.5518028460927019,0.14178145683291637,0.2556357744506931,0.5791459560981281,0.6343932558969241,0.5135756391937805,0.5767645883461525,0.6304269523579916,40000.0,138162.0,4801.0,USO1
ENSG00000138744.14,0.606956955368257,0.9540734478311239,0.9141176455437019,0.37587250751964596,0.7390865355583203,0.8788210449187759,0.8320596399938867,0.484637020322633,40000.0,138162.0,4802.0,NAAA
ENSG00000138760.9,0.8136902103609673,0.40726047519610914,0.6730609166511778,0.07831104631494795,0.9217439948537924,0.3507442855582933,0.8339115842266333,0.3794175825105373,40000.0,138162.0,4807.0,SCARB2
ENSG00000118804.8,0.828543671280028,0.029131429502761153,0.06797446262339363,0.2719784917158369,0.8365581104537121,0.024236514560681932,0.05559286572956179,0.2842519885841907,40000.0,138162.0,4808.0,STBD1
ENSG00000251442.5,0.3092123410566465,0.18694720831691358,0.2359040380022988,0.6867779904544519,0.7383290463965646,0.8536132866334494,0.8102644213970571,0.8131730311514931,40000.0,138162.0,4816.0,LINC01094
ENSG00000250334.5,0.5739707240276958,0.20692814546423416,0.342573523099174,0.5886052363363244,0.9295198606103383,0.23381974972311403,0.828051502728046,0.5802342109307052,40000.0,138162.0,4819.0,LINC00989
ENSG00000145284.11,0.9702606981655204,0.6508177649435174,0.9436776861573908,0.8867284689502057,0.9023506009009132,0.6450109676572494,0.8403232532666709,0.9860488938298179,40000.0,138162.0,4832.0,SCD5
ENSG00000138678.10,0.45844761430724806,0.2088388865930746,0.3023931255621508,0.9675969735850076,0.45740988258590526,0.3160920749380227,0.3807262843367283,0.884205918554962,40000.0,138162.0,4845.0,GPAT3
ENSG00000170509.11,0.6847074989045936,0.820283655713694,0.7676037561472009,0.8134826697669637,0.6476357617888304,0.9728530218873439,0.9482663983589995,0.9211910646557625,40000.0,138162.0,4857.0,HSD17B13
ENSG00000118785.13,0.796603152780532,0.8591468287459385,0.8330242686269675,0.3135692826988524,0.7228363338657822,0.8644264556795784,0.8150882473348624,0.3045255254178748,40000.0,138162.0,4862.0,SPP1
