gene_names,pg_X1_n1,pg_X2_n1,pnl_X2_n1,pg_X1_n1n2,pg_X2_n1n2,pnl_X2_n1n2,pg_X1,pg_X2,pnl_X2,stage1_fstat,stage1_X2_fstat,num_snps,n1_size,n2_size,gene_ind,gene_name
ENSG00000227775.3,0.3107387802951367,0.5875788320161272,0.8495958426826609,0.713484269997497,0.8330895104703779,0.6312232126483972,0.4297071389938128,0.7311059177315707,0.957144331231398,69.54689917092314,6.597528257048098,15,40000,138162,76,RP1-283E3.4
ENSG00000215790.6,0.07901171856492496,0.0344484192906789,0.05602024755588137,0.21607201527252431,0.14105345670203573,0.12235139824461595,0.958243891554902,0.9500913208703891,0.7521181359050839,13.813270913813682,11.053950196288246,14,40000,138162,77,SLC35E2
ENSG00000231050.1,0.017756690054753752,0.060202695792378226,0.9904694640562796,0.1732685888599057,0.11650467511892278,0.11788403300320185,0.7301628424087152,0.3663867967421751,0.1692841450140914,13.580830951269418,5.619023658883194,11,40000,138162,80,RP1-140A9.1
ENSG00000067606.16,0.8824412495942264,0.6887402531037503,0.39486814702244105,0.5175163368353309,0.7572015822429499,0.7108678929629553,0.6335783587642839,0.16905591571770565,0.06811336156475882,10.986755455453363,3.4209781281562357,8,40000,138162,84,PRKCZ
ENSG00000116151.13,0.8862992860974734,0.9809094919263056,0.8929886441192543,0.9576477508230982,0.9807783849606924,0.8495228760142118,0.2379746288620981,0.4411569012312414,0.6211405827777563,10.18453831859609,3.625388645182644,12,40000,138162,91,MORN1
ENSG00000149527.17,0.8464524713200097,0.910000426946156,0.6974749494930552,0.06144474214005133,0.13197240726784915,0.4573460486499436,0.7858462110593866,0.9323645264921092,0.7967357071685617,17.22194738378127,4.753184691069465,24,40000,138162,94,PLCH2
ENSG00000238164.6,0.9830312360869968,0.5642386847151808,0.2847915882088297,0.8303713400091755,0.5421628391461526,0.2776655696212533,0.4363704620378758,0.7127795624457548,0.789213561192355,14.300365195138367,5.051830107517139,11,40000,138162,100,RP3-395M20.8
ENSG00000228037.1,0.4324747085183622,0.10556915067410004,0.04884823143696584,0.3467171109500872,0.6305712855147401,0.8478229096264487,0.4861073380428421,0.5575433524566877,0.4084165232792615,11.349079671060153,3.290970863246448,4,40000,138162,102,RP3-395M20.9
ENSG00000157870.14,0.2480527485695637,0.4140782961430916,0.5123983499460382,0.7070286125138112,0.6731251279713001,0.4199759713675061,0.3581484475278123,0.6110356269471401,0.7073544868916914,14.585380525914688,4.943917487457108,8,40000,138162,103,FAM213B
ENSG00000142606.15,0.6684931465960675,0.8920543367040887,0.8318561237966713,0.6493358788702809,0.6318397933593476,0.3989470283084105,0.057548809873332586,0.039144915976121575,0.0899971214996747,21.00081916145156,9.175242381272652,6,40000,138162,104,MMEL1
ENSG00000215912.12,0.22738643958473484,0.26965105315371485,0.28061410567249306,0.9132634765774768,0.9803159300113208,0.8673542447557594,0.809419799222087,0.7589744597329641,0.4823635748248533,15.586343817119108,2.592821467076557,3,40000,138162,105,TTC34
ENSG00000116213.15,0.3622198473319942,0.5934148147987497,0.6440062163210146,0.4712835863350191,0.7714175578205847,0.9925480700546591,0.6219795642642126,0.013613880556388423,0.003856194321653751,12.757473884581204,3.814239196261787,16,40000,138162,110,WRAP73
ENSG00000235169.7,0.1136705940332014,0.1885619286262316,0.3610499627004693,0.6133579235750465,0.1488572343965541,0.05939462892397378,0.2505005555082996,0.4951531690222678,0.7701390188411711,20.655212574546553,4.139950967283451,23,40000,138162,112,SMIM1
ENSG00000116198.12,0.16111179995575273,0.3661094364736718,0.8303533935304541,0.6188479936585961,0.8506274387408623,0.7826929501623,0.7525868867909001,0.9486102487538493,0.9369788219517206,19.857345018389907,3.437350857971029,22,40000,138162,115,CEP104
ENSG00000198912.10,0.5436760488994412,0.817015595601809,0.8507152576918241,0.2760900489130653,0.16589574600734305,0.12082839749665066,0.41142082814184266,0.6039413283560227,0.5633288108326066,11.097767089929292,4.107647884489806,24,40000,138162,117,C1orf174
ENSG00000069424.14,0.8077027038581014,0.4877156055031208,0.24065002082345655,0.6343842385165233,0.8226020811607809,0.6851349981093053,0.6484198941286856,0.8993788918393473,0.9476485080230612,12.599591969020867,3.1123581473331043,11,40000,138162,119,KCNAB2
ENSG00000116237.15,0.8861360206046585,0.7223649768455292,0.42738131907262294,0.08139255238185919,0.14293710438791354,0.3554696813880264,0.2302362952399695,0.2737466453585888,0.28317030522123005,13.578615438098495,6.717223203090372,7,40000,138162,123,ICMT
ENSG00000187017.15,0.8924295441260741,0.10932986918092176,0.035761925261885645,0.35288144185406894,0.5244514083582115,0.5131012580575564,0.05622213957873888,0.025103053588227488,0.05363013358214499,15.452221306439707,5.6924768187015475,10,40000,138162,126,ESPN
ENSG00000171680.21,0.4579777050895112,0.6800362838233265,0.6387491008090107,0.5603795785598451,0.4552206730049387,0.2664572745645247,0.8064070810816433,0.8284696539354691,0.5737790879260127,13.816960486579829,4.823174338028021,11,40000,138162,128,PLEKHG5
ENSG00000204859.12,0.09137641088336654,0.19455809953769648,0.5148909354652433,0.4584794112313266,0.6345714700555474,0.5485027235242614,0.9768944271577524,0.9776573157561356,0.8329998269088612,21.2666008527052,2.846790597169868,3,40000,138162,130,ZBTB48
ENSG00000116273.5,0.4956043186544414,0.17524804728239235,0.08230792038363373,0.011755241790171182,0.021472679531819902,0.2479974843109561,0.11592710971712622,0.2279965466781051,0.4859593704898783,22.06744566863402,3.0901769402222596,5,40000,138162,131,PHF13
ENSG00000049245.12,0.6161163180715342,0.6003419194353548,0.3804852450179793,0.7873419918552238,0.11795147364930778,0.04037214866912905,0.3051561098799859,0.5685533641553753,0.7801570439403503,14.162957562059919,3.573535831471744,19,40000,138162,136,VAMP3
ENSG00000142599.17,0.5945145321758569,0.8676648397483426,0.9813550019511614,0.2532175424002362,0.430430498732687,0.537347916465458,0.34401280183041905,0.6326455074124853,0.8864817648449895,21.86486579493859,5.1699503477002215,6,40000,138162,145,RERE
ENSG00000228526.6,0.5840066655025093,0.7821115665356527,0.6614994070422434,0.4730409212286334,0.7142082816557815,0.6907282888444006,0.2613812012566181,0.4404922679669797,0.5384567540770671,10.461619764804002,3.876075936790449,6,40000,138162,153,MIR34AHG
ENSG00000054523.17,0.5263885415718408,0.6787559233017098,0.5410369070510868,0.0013111013741604234,0.005485408851025526,0.771246206456162,0.22093781110654465,0.3418580914945969,0.4206283684323636,14.417953961368065,2.13122321345558,6,40000,138162,169,KIF1B
ENSG00000241563.3,0.009252567811606658,0.02177734801003365,0.3480862116841976,0.5714672706369652,0.4947543187879914,0.2971033707292332,0.06109625190159852,0.15106352167342016,0.6014246480961107,10.541414141873382,6.685799446572946,3,40000,138162,172,CORT
ENSG00000142655.12,0.6188949731254598,0.8597506516654119,0.8149178338399942,0.13168980670480473,0.2732347122702015,0.5701786088227874,0.20698382246150365,0.4359957509658462,0.7943326530529836,15.403851187256427,4.0229100286867885,5,40000,138162,174,PEX14
ENSG00000198793.12,0.6796810843616377,0.3095487384423234,0.14029127175311396,0.7370795114264971,0.710460300214319,0.44987298620657257,0.21331909025784127,0.27884349136979164,0.3159686131716369,19.086043342037996,4.926954413272621,5,40000,138162,185,MTOR
ENSG00000116661.9,0.7907897176674891,0.7734910838926998,0.5055371342370207,0.8695743453575477,0.9813843646001268,0.9179201787558162,0.3084845293575442,0.4332117206925152,0.4251584283411314,14.596502149622955,3.285062231216201,22,40000,138162,189,FBXO2
ENSG00000177000.10,0.4745579600221761,0.351275659210745,0.2086162080241028,0.060394151037521326,0.07439018089348874,0.19621285132302016,0.20958235894204488,0.4541889933010451,0.9478002150545519,17.34850105499042,7.840694266449972,25,40000,138162,194,MTHFR
ENSG00000011021.21,0.6838977272832716,0.8706561651499409,0.7387392916961615,0.4200575930179453,0.12120870219804306,0.05882106710831762,0.03465888332749156,0.10126059329471054,0.7308495947825541,17.804945175322164,10.018424125835242,23,40000,138162,195,CLCN6
ENSG00000242349.5,0.13023451836646646,0.3166006092945341,0.9182210485061344,0.6997876889535521,0.5348308809050027,0.2936278505585467,0.01588320800658789,0.0012407537744878073,0.0059399943721573905,15.030471863794356,9.257482322165867,24,40000,138162,196,NPPA-AS1
ENSG00000116685.15,0.2820657059723553,0.2777306974514033,0.235873918193452,0.046784855551345116,0.007215060341859166,0.015054722225970691,0.3983806041457615,0.006472990428050132,0.0022091379098975942,20.49319083416345,3.3351451559251517,13,40000,138162,199,KIAA2013
ENSG00000083444.16,0.6956581195246149,0.6627286951090353,0.4131434712646239,0.11126443658196336,0.23252374188582375,0.5368743289282936,0.33863280127355444,0.6178979317833735,0.8276993096529086,29.174582208239837,3.2253516129634137,15,40000,138162,200,PLOD1
ENSG00000116688.16,0.4286655566395362,0.7293768711683777,0.9453829464543052,0.028390544608328717,0.08661681483547773,0.7662918139059771,0.3697523335237317,0.5353273785652792,0.5045443385635213,87.10844213665743,5.109717194345119,17,40000,138162,201,MFN2
ENSG00000116691.10,0.5926283601696973,0.2159616195465033,0.09550708166769424,0.10164243418628363,0.055627071574464435,0.07836029009202593,0.5199639790424447,0.24887665484666124,0.12386685569955568,24.25437853185225,3.4140230929046536,16,40000,138162,202,MIIP
ENSG00000228140.1,0.4033273864344675,0.6034230046413454,0.5765245288376899,0.9955894902216746,0.31555685059678484,0.12880955146667605,0.6835168107931002,0.8175158208309109,0.6264665417419104,11.510510829633207,2.734462340592065,17,40000,138162,212,RP3-467K16.4
ENSG00000197312.11,0.9632309156378004,0.9974986701685618,0.9572325948441348,0.0033769364880239005,0.0004113444923179896,0.008148980668248904,0.2097915713177508,0.33379511913195864,0.4304157450911247,22.841728345354888,5.2808501369344345,2,40000,138162,221,DDI2
ENSG00000116786.11,0.8487912861971376,0.8886943989053472,0.6550098240616951,0.01668113147960624,0.01799275315054731,0.12887795128880172,0.17042993092183684,0.3120022869279075,0.5021246642389399,12.510210230572536,3.378512337337688,7,40000,138162,222,PLEKHM2
ENSG00000162461.7,0.378023445956558,0.061252446300578176,0.02832256472730247,0.09361877726764077,0.01732942647399994,0.021329491753268776,0.413890610348253,0.07277576504249822,0.03247502436446687,10.576226199782225,4.136032562394102,10,40000,138162,223,SLC25A34
ENSG00000142632.16,0.3000303494922747,0.06242647561929754,0.0344259799303147,0.2893206293824517,0.4396138952463304,0.4704417052797962,0.12778733105473694,0.05472450188382747,0.06167309604640145,104.96443511566014,7.951638259640743,4,40000,138162,234,ARHGEF19
ENSG00000237276.8,0.1407310103033084,0.03841170802757075,0.037034968235469215,0.4661093508634425,0.7393945522892253,0.7874971448855443,0.061546100315469074,0.03847163253589941,0.08221542330682675,86.21383717471647,2.838215085698097,4,40000,138162,235,ANO7L1
ENSG00000157191.19,0.8453087863770594,0.8004525915663068,0.5234571194256987,0.8643133819156723,0.8898104510777091,0.6512799723717504,0.3985580154174011,0.6217548854813437,0.6257600648904249,22.641260999277314,2.5777409767427515,11,40000,138162,240,NECAP2
ENSG00000226029.1,0.07719939522614302,0.046122264169727215,0.08173727804888828,0.9080135429600064,0.010364226167902106,0.002520839176210734,0.003682548412721522,0.008752634887185024,0.3071579203924642,20.0020811488063,5.081817824945694,7,40000,138162,241,LINC01772
ENSG00000080947.14,0.5428003928571892,0.8179661386184226,0.8591497831698359,0.2408237166136194,0.32008347450848346,0.3420902841221856,0.19179411008995234,0.3770494192937228,0.6191336841390057,10.090416026132745,4.086211709734898,9,40000,138162,242,CROCCP3
ENSG00000219481.10,0.8827561772464076,0.8922804740353776,0.6497701217780989,0.11719123037811592,0.013478752910444976,0.01307595866134677,0.5108408987291524,0.1311009660666605,0.05670152823829715,10.077615208950819,3.9944199476122217,6,40000,138162,243,NBPF1
ENSG00000186301.8,0.9281375434537686,0.9590894525257311,0.7836319671968289,0.3332834122058995,0.2439221168914233,0.1696865171437752,0.3839199373640912,0.3005317524820449,0.19945016926286088,17.832165615685426,3.608534350414852,2,40000,138162,244,MST1P2
ENSG00000215908.10,0.9548190766936614,0.6029808827207305,0.3152602647634742,0.1121746187808981,0.2756024114900322,0.8157661385561126,0.20293540743743446,0.28717849569130083,0.349770474086156,25.25411571545501,2.12937627247377,3,40000,138162,245,CROCCP2
ENSG00000186715.10,0.7420790659285534,0.861417421746775,0.6628870739025936,0.31273483097988897,0.24565239659305166,0.18109909544688133,0.6027692406591514,0.565699617820917,0.3513293196223857,27.140879097329016,4.7379412095514315,3,40000,138162,246,MST1L
ENSG00000058453.16,0.2711820204667523,0.0428081163161238,0.024046984374416276,0.8528937384366422,0.29816267476646185,0.12243910344322405,0.06027874564521585,0.028628226323151342,0.05858018910379775,40.02624682554379,5.282505293740709,6,40000,138162,250,CROCC
ENSG00000117115.12,0.055913140119895566,0.07717960566650554,0.2255640951001287,0.7620756539949559,0.9161802866417802,0.7727122530771862,0.08816982672034637,0.16752822699635372,0.4145038832078903,180.7161542711648,9.471645131165193,8,40000,138162,253,PADI2
ENSG00000276747.1,0.23748726897007924,0.182750048956225,0.15690452386862014,0.7895407221827209,0.10838859802979496,0.0365167467139732,0.3272990907695227,0.2200673190568298,0.1503996559449602,30.249658393277283,1.7608933911333446,16,40000,138162,255,PADI6
ENSG00000179051.13,0.4289510395716789,0.5425113838194763,0.43956297968108027,0.3486909775319832,0.6292894501453453,0.826376533834903,0.6629077067917115,0.7361017146463941,0.5155086516148304,10.324142567761475,4.473194261785748,10,40000,138162,256,RCC2
ENSG00000040487.12,0.0897053972636939,0.2272083279093676,0.7717493371723414,0.8613486815857656,0.5234835297690466,0.26089738965754844,0.3703173436079973,0.08291277209128055,0.04096576512667203,13.347833865535751,2.415388755463021,13,40000,138162,268,PQLC2
ENSG00000173436.13,0.8049500072466351,0.6968574272156394,0.4160833533148591,0.29490571875912,0.25956359395067263,0.2058444119783749,0.8036422191804248,0.22680050535414004,0.0882697715532626,15.670104640173259,2.3203368314348425,5,40000,138162,270,MINOS1
ENSG00000158748.3,0.6693444405184783,0.2792288805093964,0.12376299881568445,0.8080485457429395,0.0877385933155128,0.028332064191116887,0.8645968268858446,0.3517760538923144,0.15115626443265773,11.702253397114607,2.6633085122234585,19,40000,138162,273,HTR6
ENSG00000169914.5,0.4837573925043984,0.4335413732962069,0.2771243378554868,0.6951802680760404,0.8067016778682811,0.5992907251399637,0.12531241978081908,0.20660181851444706,0.3697807673791298,12.702837983174028,3.0546155670626804,12,40000,138162,275,OTUD3
ENSG00000158825.5,0.31555124181250194,0.2807570903610454,0.2156299339791488,0.28473767434400626,0.5067050107035833,0.6426309455258175,0.02357322814920025,0.010298111134364614,0.044805688122834766,20.705001693478906,9.904162335815455,25,40000,138162,283,CDA
ENSG00000127483.17,0.4246232885445619,0.7073616356502125,0.8146772700157293,0.11023548433872696,0.24327637388123344,0.5991501066977981,0.1802968301394036,0.2606674462020409,0.3444081848263552,66.0732783424936,5.219439059481725,3,40000,138162,288,HP1BP3
ENSG00000117298.14,0.7242614095144515,0.5535986237858004,0.3036340908872449,0.2443162990237785,0.3812175933793095,0.44896754102923175,0.98250319904958,0.3158951995408887,0.12901563671415225,13.888958203614518,5.514091946203823,9,40000,138162,292,ECE1
ENSG00000142794.18,0.8149124062356199,0.8115199537661045,0.5469105011597817,0.5268558591702249,0.4869685003692469,0.308134139807542,0.9756014374311957,0.9180408480404184,0.6799359715409361,48.64047209281003,4.832238604281542,28,40000,138162,295,NBPF3
ENSG00000076864.19,0.35705630452168946,0.3089830242842046,0.2205634511407046,0.42762720009766175,0.28209759568226983,0.16788370035823805,0.9106975577933204,0.4911724661596335,0.23514881483561065,22.13338990355166,5.1993155115414575,18,40000,138162,298,RAP1GAP
ENSG00000218510.6,0.6767818617281876,0.7306354545966636,0.500489276865652,0.4169932523402702,0.11696818966450008,0.05664729778078036,0.011899096556756935,0.03788438996564039,0.6384962733390747,16.57324550182478,9.81852127385804,16,40000,138162,304,LINC00339
ENSG00000070831.15,0.011446730042420371,0.008717626354517862,0.07876324874466514,0.0570464182908329,0.14380678697633592,0.6119514588719731,0.0782182731722274,0.11233552074853027,0.25955995212704136,11.551440076193806,1.9977664370245884,11,40000,138162,305,CDC42
ENSG00000133216.16,0.9496377724779186,0.901736590489988,0.6524174918687302,0.4582761213229,0.32665853283652396,0.1939211879140416,0.8074275798739167,0.4814582856720333,0.2362949971735465,11.62785834986951,8.040161335038,12,40000,138162,312,EPHB2
ENSG00000011007.12,0.057078769962511225,0.07862897328781815,0.2260167167663318,0.3335673594908509,0.1315313181407167,0.07724130127935487,0.3069440147748133,0.5657908958091993,0.7574320243512069,25.853292781830806,3.385178884425936,5,40000,138162,325,ELOA
ENSG00000236810.5,0.06648624882482487,0.11476212244004662,0.3266575641921532,0.9877709368828096,0.9974713818696584,0.9446048569776008,0.8593792374927235,0.8494445069194517,0.5869933149357321,15.791152362289687,2.5428200699410626,2,40000,138162,326,ELOA-AS1
ENSG00000117305.14,0.34141669521839324,0.3325621837748877,0.254809642036504,0.5964658813700645,0.8557790268119149,0.8599570947984674,0.6139213988506134,0.6717652217395358,0.4618965525944446,15.067710689659656,4.689801036177397,2,40000,138162,330,HMGCL
ENSG00000179163.11,0.8764003276474327,,,0.8922536387329301,,0.8922533464327818,0.4343369631908744,,,18.8998301954698,<rpy2.rinterface.NULLType object at 0x2aab4b292910> [RTYPES.NILSXP],13,40000,138162,331,FUCA1
ENSG00000188529.14,0.3089061512531745,0.5958606726240523,0.990066573171856,0.8112194414520014,0.6437475305941835,0.3640589643741934,0.1329242961687828,0.273456540942493,0.5625420134666692,11.368119847009172,2.8279978849099243,6,40000,138162,335,SRSF10
ENSG00000261349.1,0.0005447295454685362,0.0005254966539779099,0.07609098304944269,0.02229920867759037,0.046611800320329945,0.3402388462716845,0.008809330730825633,0.008586551653055954,0.10327960777689307,27.150931980957022,6.98775423924573,10,40000,138162,346,RP3-465N24.5
ENSG00000187010.19,0.00048526137066911374,0.0018343463411238726,0.5115935102553271,0.029846331636721044,0.03664159661614996,0.16863564296926645,0.0059785216629078715,0.02107960012710454,0.6870825852806355,40.87923438376776,9.382120423404048,8,40000,138162,347,RHD
ENSG00000224183.1,0.00017545778617827698,0.0008750964480446804,0.941852412988202,0.008133054885066856,0.02661585440356937,0.6180761296872599,0.000469586478610013,0.0022002125315617304,0.9391777596207941,59.46686886981168,16.817968093973573,6,40000,138162,348,SDHDP6
ENSG00000183726.10,0.021843647030969183,0.0012816351005233372,0.004522826265768903,0.006768228933151899,0.025233929465549903,0.8726648819118759,0.017326218081652918,0.0023579707321736768,0.011176800578208959,27.46910570574731,6.214879257005117,8,40000,138162,350,TMEM50A
ENSG00000188672.17,0.004675176837787829,0.007797150286153327,0.1913654234214533,0.20902049339710646,0.08452923889985423,0.0666720190399167,0.08904653252828337,0.014360039934590937,0.01800990889538716,10.019249949051755,2.311240551735805,5,40000,138162,351,RHCE
ENSG00000157978.11,0.017512228420885567,0.02201964893475733,0.15861507148263784,0.6412215799147573,0.1824862177419768,0.07431692101581001,0.019953142620320174,0.05794574925228565,0.5962897997312354,49.18203948650061,2.180002927799584,4,40000,138162,353,LDLRAP1
ENSG00000130695.14,0.5918188091829737,0.2364389891043679,0.10709455449310007,0.20607842849355812,0.29746536929151496,0.3633873603381392,0.3868806971440698,0.6756044517562557,0.8501767229265147,19.593647529923135,3.004587000045876,5,40000,138162,368,CEP85
ENSG00000169442.8,0.03665618666817222,0.1126856606390528,0.9950737564871348,0.01445445922880982,0.047221784309220416,0.7246862386232051,0.003223150230747511,0.012265698822050931,0.7232603552040057,54.87103156390798,19.207906793870105,6,40000,138162,370,CD52
ENSG00000060642.10,0.06067852935173386,0.14731927720870774,0.5767015512785494,6.491634474174315e-08,1.0940923515296497e-09,0.0005162753833356928,9.151528667479269e-11,2.462363963694028e-10,0.1331962251058728,40.57405818162743,37.97155203117028,3,40000,138162,382,PIGV
ENSG00000204160.11,0.0006306434896358536,0.00039435560151775313,0.04568081070241272,2.42033691409413e-07,4.813215321585667e-08,0.007996537923224351,2.384933275518499e-12,5.325113758559586e-12,0.0955225335978922,27.741551204019647,29.26798228409157,4,40000,138162,383,ZDHHC18
ENSG00000142765.17,0.9675054118568238,0.7932080348527069,0.4968462501700073,0.06512999239514816,0.020896606798149545,0.0373440645133361,0.9202648128609996,0.8500129841042858,0.5745713667012357,10.008223982541756,2.8858369486182585,6,40000,138162,396,SYTL1
ENSG00000130775.15,0.4641811414598242,0.7443590273686413,0.8151312875178158,0.284883549407369,0.5633778461109368,0.949770283206673,0.2174557409456464,0.15651939755193328,0.13907417618733162,10.716122564965797,2.9530023267137344,9,40000,138162,411,THEMIS2
ENSG00000117748.9,0.08551048444112372,0.1481068164197548,0.35297374908531576,0.12298605725335572,0.2992104973001033,0.8529679866319411,0.02555144373092037,0.015775290422089704,0.06875010038646757,53.51932622041973,31.371808385459598,10,40000,138162,412,RPA2
ENSG00000130768.14,0.4890956631766287,0.5095421901600594,0.3509671376593251,0.4863972983498432,0.7834424774561487,0.9519557984714004,0.7033787551248184,0.3314169935321347,0.15082604402612845,10.423856801492057,3.7597589429871134,11,40000,138162,413,SMPDL3B
ENSG00000158161.15,0.6826472193438925,0.7299685587290674,0.4965347818856389,0.15112644728608496,0.022124143057624453,0.018361624937627902,0.5025635894189519,0.1540152848760217,0.06961871940687059,53.21487973721396,134.44019922413202,8,40000,138162,416,EYA3
ENSG00000126698.10,0.25799914674264746,0.16446451988046498,0.1268498724987728,0.7300814960920738,0.3631493473876168,0.1673149033902794,0.6616116437964961,0.3485980123069992,0.16627594908562873,46.55667994129399,3.513896890703469,2,40000,138162,419,DNAJC8
ENSG00000130770.17,0.7563369615200858,0.3181778818687258,0.13855157400182427,0.7806596638396437,0.8097234378356484,0.5571953279215315,0.4938175880903335,0.411788818148084,0.25304813845039165,35.904951416041605,8.633997088588552,3,40000,138162,420,ATPIF1
ENSG00000130766.4,0.5640205496489846,0.5574746873972336,0.3605801548796495,0.8247177687210039,0.9409373553996327,0.7874415961040079,0.5020696826442472,0.5717888820206478,0.4139181456014477,13.919272862425457,5.993812611783509,10,40000,138162,422,SESN2
ENSG00000204138.12,0.529138271455811,0.3769649233732305,0.21237858043377816,0.5982682377408723,0.8465065841454484,0.8134936153661432,0.7289007931948471,0.7218950027073623,0.465878899417698,18.697859264886397,3.01333475768315,10,40000,138162,424,PHACTR4
ENSG00000180198.15,0.6210039835850523,0.6209983222147887,,0.10833886609703933,0.10833881459282513,,0.10418445581277487,0.10419147143267583,,11.791826470922643,<rpy2.rinterface.NULLType object at 0x2b09fe571910> [RTYPES.NILSXP],2,40000,138162,425,RCC1
ENSG00000197989.13,0.7175777836563295,0.8872103169308725,0.7418430022270451,0.23507771280876724,0.4701121074580499,0.752189244324646,0.8497224959414579,0.9443212642900743,0.7789511238534815,11.961873124614847,2.262681948656333,2,40000,138162,432,SNHG12
ENSG00000116329.10,0.2193951352826707,0.27175899217770155,0.2948476627047006,0.3757820364806528,0.6604883236210026,0.8318232056446131,0.4837708231890939,0.6466821337389634,0.5367710298933523,20.793135792450105,2.932053499899894,2,40000,138162,438,OPRD1
ENSG00000168528.11,0.9741746923172564,0.8721699706436267,0.6016712761365213,0.6951225090119423,0.236117613126226,0.0982794383440817,0.9741723607302186,0.9994904806008128,0.9929494387274672,45.388320985730715,13.105436597237478,6,40000,138162,452,SERINC2
ENSG00000116497.17,0.09709212841008258,0.10150607131879116,0.17700335105910442,0.6946859923664169,0.052930092250225436,0.016739460213277175,0.001581793124012791,0.0022576443337144862,0.1374589892960397,37.835003059115635,12.691236388047972,9,40000,138162,485,S100PBP
ENSG00000278966.2,0.16528814407998366,0.11779616093922485,0.12508879141869902,0.7323429333779491,0.0842056469276524,0.027936245266784804,0.8744315090251679,0.4038676463501552,0.18111341985668086,17.702757923115424,2.3420220031895953,6,40000,138162,491,RP5-1174N9.2
ENSG00000217644.5,0.009453828855292544,0.032557868552330824,0.7350452138059337,0.3681378348189565,0.6162320113476351,0.6907037526277484,0.04075427171232447,0.0988086731112424,0.5056521049782714,13.667720944899465,3.4448670840904643,3,40000,138162,492,RP4-803A2.1
ENSG00000279179.1,0.37761702855527934,0.6334237430465257,0.7135203744964909,0.5014403359897852,0.0547139826645575,0.020611257083906112,0.3329949141812516,0.6079417410751085,0.8092897454922161,10.347477774344236,4.4329992203466615,3,40000,138162,497,RP11-131M11.3
ENSG00000160094.14,0.32016986934593883,0.13839529270958714,0.08497944805777764,0.4652375401050838,0.5006756374264271,0.3564598350513661,0.4417292638195245,0.5687340031220373,0.4636762447981573,14.119596664061687,2.233278532455549,4,40000,138162,499,ZNF362
ENSG00000184389.9,0.2256552457314953,0.4793410091184334,0.9588922260309676,0.9817173673208112,0.30318324288300896,0.12240293132041412,0.1163423266991807,0.19125609930070928,0.3586791378322308,40.329332933700094,4.800486316288987,4,40000,138162,501,A3GALT2
ENSG00000163866.8,0.386724317214304,0.6838335429563444,0.9169787184921532,0.9233490793083964,0.9945442459188596,0.9672749805724781,0.5343144914330297,0.34693113488622723,0.18826005801314505,13.79918477919039,2.7279155572927034,16,40000,138162,510,SMIM12
