gene_names,pg_X1_n1,pg_X2_n1,pnl_X2_n1,pg_X1_n1n2,pg_X2_n1n2,pnl_X2_n1n2,pg_X1,pg_X2,pnl_X2,stage1_fstat,stage1_X2_fstat,num_snps,n1_size,n2_size,gene_ind,gene_name
ENSG00000116213.15,0.996154879931158,0.13392504241520528,0.04494098075506686,0.335178848507228,0.5058662159410325,0.5099280428976378,0.6219795642642126,0.013613880556388423,0.003856194321653751,12.757473884581204,3.814239196261787,16,60000,118162,110,WRAP73
ENSG00000235169.7,0.09623258327734092,0.170462858038443,0.3797362672350618,0.9447915042899696,0.13563206668398767,0.045748301039310914,0.2505005555082996,0.4951531690222678,0.7701390188411711,20.655212574546553,4.139950967283451,23,60000,118162,112,SMIM1
ENSG00000116198.12,0.13606851536803516,0.2975890480144027,0.6529557133379335,0.7201161251702395,0.9373070285988736,0.9730726745878779,0.7525868867909001,0.9486102487538493,0.9369788219517206,19.857345018389907,3.437350857971029,22,60000,118162,115,CEP104
ENSG00000198912.10,0.05801473917304052,0.1578749955046846,0.753463155446537,0.9738147435869402,0.3417952252800644,0.14293888966894364,0.41142082814184266,0.6039413283560227,0.5633288108326066,11.097767089929292,4.107647884489806,24,60000,118162,117,C1orf174
ENSG00000069424.14,0.8862372272338184,0.6809716922039613,0.38712464050190576,0.9263874822983832,0.9882187456242734,0.9018856815795341,0.6484198941286856,0.8993788918393473,0.9476485080230612,12.599591969020867,3.1123581473331043,11,60000,118162,119,KCNAB2
ENSG00000116237.15,0.23136750983696855,0.4878936361783286,0.9574057673335536,0.07661264646061687,0.11450997946697755,0.2735433690834038,0.2302362952399695,0.2737466453585888,0.28317030522123005,13.578615438098495,6.717223203090372,7,60000,118162,123,ICMT
ENSG00000187017.15,0.6772773859561703,0.01692491566638148,0.004717627741199708,0.4373477188178945,0.6779059367009915,0.6763222548594375,0.05622213957873888,0.025103053588227488,0.05363013358214499,15.452221306439707,5.6924768187015475,10,60000,118162,126,ESPN
ENSG00000171680.21,0.8208835244389793,0.8575815874846106,0.6128990427550025,0.3175168842408407,0.4097528180831328,0.3755289369316984,0.8064070810816433,0.8284696539354691,0.5737790879260127,13.816960486579829,4.823174338028021,11,60000,118162,128,PLEKHG5
ENSG00000204859.12,0.049061091156734564,0.14376684920305907,0.9390071573394396,0.3239083189094469,0.5494575331604047,0.6355702222333791,0.9768944271577524,0.9776573157561356,0.8329998269088612,21.2666008527052,2.846790597169868,3,60000,118162,130,ZBTB48
ENSG00000116273.5,0.10936047303425812,0.12520588853495235,0.2070234357122054,0.04244163533247896,0.05088808611124807,0.17509290247501685,0.11592710971712622,0.2279965466781051,0.4859593704898783,22.06744566863402,3.0901769402222596,5,60000,118162,131,PHF13
ENSG00000049245.12,0.3958209585098128,0.3598668035323981,0.2500521935901662,0.91300264801752,0.1327660443676722,0.044793106394772964,0.3051561098799859,0.5685533641553753,0.7801570439403503,14.162957562059919,3.573535831471744,19,60000,118162,136,VAMP3
ENSG00000142599.17,0.9890859633027959,0.8953565387789824,0.6384027612806413,0.21517356934716084,0.1714463478090174,0.15826483635030486,0.34401280183041905,0.6326455074124853,0.8864817648449895,21.86486579493859,5.1699503477002215,6,60000,118162,145,RERE
ENSG00000228526.6,0.8282044380690288,0.913903470462754,0.7154149281367276,0.3344107753535027,0.6223182538782353,0.8965630070481513,0.2613812012566181,0.4404922679669797,0.5384567540770671,10.461619764804002,3.876075936790449,6,60000,118162,153,MIR34AHG
ENSG00000054523.17,0.9880341725885412,0.9888352306665291,0.8815837706023761,0.001219970248086114,0.00535341924692217,0.9870602812106528,0.22093781110654465,0.3418580914945969,0.4206283684323636,14.417953961368065,2.13122321345558,6,60000,118162,169,KIF1B
ENSG00000241563.3,0.06811481408160737,0.18760097085745506,0.8904008723725921,0.37872335382149824,0.3263690754409573,0.2261933461561467,0.06109625190159852,0.15106352167342016,0.6014246480961107,10.541414141873382,6.685799446572946,3,60000,118162,172,CORT
ENSG00000142655.12,0.7073119608349938,0.8741795788340795,0.7205964689886241,0.08991736751511742,0.15513338895226214,0.3562334527135668,0.20698382246150365,0.4359957509658462,0.7943326530529836,15.403851187256427,4.0229100286867885,5,60000,118162,174,PEX14
ENSG00000198793.12,0.4411923676880361,0.3611502562592717,0.2295422338474289,0.4676088829627011,0.4470449500153838,0.29811647581424444,0.21331909025784127,0.27884349136979164,0.3159686131716369,19.086043342037996,4.926954413272621,5,60000,118162,185,MTOR
ENSG00000116661.9,0.2704143786214803,0.2061067363321572,0.16323141890830264,0.7253158739689618,0.8950849845087514,0.7539413765682353,0.3084845293575442,0.4332117206925152,0.4251584283411314,14.596502149622955,3.285062231216201,22,60000,118162,189,FBXO2
ENSG00000177000.10,0.7661733201107704,0.5960021936180889,0.3306023330608159,0.11595122574626135,0.09641788963880232,0.13738695948143753,0.20958235894204488,0.4541889933010451,0.9478002150545519,17.34850105499042,7.840694266449972,25,60000,118162,194,MTHFR
ENSG00000011021.21,0.5045092557011852,0.6927882340393188,0.5911290666122697,0.5046968982908322,0.18475871334972846,0.08681920185590046,0.03465888332749156,0.10126059329471054,0.7308495947825541,17.804945175322164,10.018424125835242,23,60000,118162,195,CLCN6
ENSG00000242349.5,0.02621073837787141,0.05488659182988129,0.3529275227957266,0.7903543370886705,0.3527525591887111,0.1559233944550125,0.01588320800658789,0.0012407537744878073,0.0059399943721573905,15.030471863794356,9.257482322165867,24,60000,118162,196,NPPA-AS1
ENSG00000116685.15,0.5052334898207914,0.26768155122171583,0.13873508395496778,0.15520770586075175,0.07071023783586154,0.07021236761063762,0.3983806041457615,0.006472990428050132,0.0022091379098975942,20.49319083416345,3.3351451559251517,13,60000,118162,199,KIAA2013
ENSG00000083444.16,0.669004697362359,0.6159034944754261,0.37515569674285704,0.31626015496270593,0.5652927219170887,0.7117773656233601,0.33863280127355444,0.6178979317833735,0.8276993096529086,29.174582208239837,3.2253516129634137,15,60000,118162,200,PLOD1
ENSG00000116688.16,0.42847515947287307,0.6120231131356275,0.5513079295720749,0.12453916779816683,0.29771086494691285,0.8002511593796846,0.3697523335237317,0.5353273785652792,0.5045443385635213,87.10844213665743,5.109717194345119,17,60000,118162,201,MFN2
ENSG00000116691.10,0.7737635625863073,0.0982477028178226,0.03276878812893669,0.3006137887322797,0.1642616857912597,0.110914332145345,0.5199639790424447,0.24887665484666124,0.12386685569955568,24.25437853185225,3.4140230929046536,16,60000,118162,202,MIIP
ENSG00000228140.1,0.6212412813155588,0.8116810263410233,0.6773457427265839,0.8845706259006483,0.1701382010578073,0.060587517201910274,0.6835168107931002,0.8175158208309109,0.6264665417419104,11.510510829633207,2.734462340592065,17,60000,118162,212,RP3-467K16.4
ENSG00000197312.11,0.9783816188351132,0.9984288286352948,0.9611713578761036,0.006597693383344347,0.001280546919810594,0.014787407771810025,0.2097915713177508,0.33379511913195864,0.4304157450911247,22.841728345354888,5.2808501369344345,2,60000,118162,221,DDI2
ENSG00000116786.11,0.6776459836056242,0.5125737634316784,0.2806819806134738,0.011552595907817691,0.02787526417935482,0.3765863268881786,0.17042993092183684,0.3120022869279075,0.5021246642389399,12.510210230572536,3.378512337337688,7,60000,118162,222,PLEKHM2
ENSG00000162461.7,0.22475875014177754,0.05072229841943991,0.03411386874560097,0.22059670574814946,0.010355600169133408,0.0057088678869106815,0.413890610348253,0.07277576504249822,0.03247502436446687,10.576226199782225,4.136032562394102,10,60000,118162,223,SLC25A34
ENSG00000142632.16,0.2410174863528521,0.2093153383828748,0.18548118252542825,0.16486734371549985,0.2973577698341701,0.4809664641525338,0.12778733105473694,0.05472450188382747,0.06167309604640145,104.96443511566014,7.951638259640743,4,60000,118162,234,ARHGEF19
ENSG00000237276.8,0.15808105157251082,0.028484935997355243,0.023594363146392225,0.3240422742121173,0.5827745002252113,0.7431422673305644,0.061546100315469074,0.03847163253589941,0.08221542330682675,86.21383717471647,2.838215085698097,4,60000,118162,235,ANO7L1
ENSG00000157191.19,0.8307079879584995,0.6480186210441886,0.3646202442839972,0.9062215450505364,0.8418125191551835,0.5653366314373813,0.3985580154174011,0.6217548854813437,0.6257600648904249,22.641260999277314,2.5777409767427515,11,60000,118162,240,NECAP2
ENSG00000226029.1,0.03003473466941335,0.06840448214179162,0.4175062062274726,0.7052278597797775,0.04495506546569774,0.013819159902377866,0.003682548412721522,0.008752634887185024,0.3071579203924642,20.0020811488063,5.081817824945694,7,60000,118162,241,LINC01772
ENSG00000080947.14,0.3857297779197011,0.6847500054180463,0.943583933742952,0.21398792014423965,0.2299165731619313,0.2374161957593532,0.19179411008995234,0.3770494192937228,0.6191336841390057,10.090416026132745,4.086211709734898,9,60000,118162,242,CROCCP3
ENSG00000219481.10,0.046823350294320734,0.06549423790526608,0.2206957674590986,0.26962781738875496,0.02994206340500233,0.01604117857701201,0.5108408987291524,0.1311009660666605,0.05670152823829715,10.077615208950819,3.9944199476122217,6,60000,118162,243,NBPF1
ENSG00000186301.8,0.7473763608281175,0.9411242631422326,0.8945430012294973,0.3243056988065922,0.2925318113876961,0.22269955689882648,0.3839199373640912,0.3005317524820449,0.19945016926286088,17.832165615685426,3.608534350414852,2,60000,118162,244,MST1P2
ENSG00000215908.10,0.9215108668352044,0.9855906703632628,0.8895681195321574,0.13364130596162527,0.2958934130677205,0.6663816706570722,0.20293540743743446,0.28717849569130083,0.349770474086156,25.25411571545501,2.12937627247377,3,60000,118162,245,CROCCP2
ENSG00000186715.10,0.7697154242992601,0.9451142516053762,0.8691036285358731,0.186249753164812,0.2598402931911453,0.33013329954981097,0.6027692406591514,0.565699617820917,0.3513293196223857,27.140879097329016,4.7379412095514315,3,60000,118162,246,MST1L
ENSG00000058453.16,0.057230200429699125,0.02414997063004905,0.05031245112432231,0.8687253293054278,0.5600236077622984,0.2872931913101021,0.06027874564521585,0.028628226323151342,0.05858018910379775,40.02624682554379,5.282505293740709,6,60000,118162,250,CROCC
ENSG00000117115.12,0.07563362066172663,0.18177113093496425,0.6144955574795389,0.821358552942985,0.9716761711992752,0.9356809892341736,0.08816982672034637,0.16752822699635372,0.4145038832078903,180.7161542711648,9.471645131165193,8,60000,118162,253,PADI2
ENSG00000276747.1,0.5342472178043001,0.8188180825086272,0.9076977326976934,0.8685802230084951,0.07961321829796858,0.02485754696956937,0.3272990907695227,0.2200673190568298,0.1503996559449602,30.249658393277283,1.7608933911333446,16,60000,118162,255,PADI6
ENSG00000179051.13,0.1527780650671435,0.34408267925543146,0.7649021839529677,0.4795034116574113,0.7383033148807604,0.743768758018265,0.6629077067917115,0.7361017146463941,0.5155086516148304,10.324142567761475,4.473194261785748,10,60000,118162,256,RCC2
ENSG00000040487.12,0.2718795339027465,0.17766233762488212,0.13374809576247232,0.9039517282953202,0.27453677412194033,0.10885271194947467,0.3703173436079973,0.08291277209128055,0.04096576512667203,13.347833865535751,2.415388755463021,13,60000,118162,268,PQLC2
ENSG00000173436.13,0.5804531749751318,0.827934138649693,0.7883000838540526,0.32326819062841017,0.5202823221607975,0.5649981403025135,0.8036422191804248,0.22680050535414004,0.0882697715532626,15.670104640173259,2.3203368314348425,5,60000,118162,270,MINOS1
ENSG00000158748.3,0.823745855447904,0.14378229871931966,0.05036608255107719,0.9955814631711244,0.09433735392212733,0.02978364230904995,0.8645968268858446,0.3517760538923144,0.15115626443265773,11.702253397114607,2.6633085122234585,19,60000,118162,273,HTR6
ENSG00000169914.5,0.90781185690497,0.91983505478635,0.6950517535247716,0.8516874072122438,0.8592158760105109,0.6043098106367868,0.12531241978081908,0.20660181851444706,0.3697807673791298,12.702837983174028,3.0546155670626804,12,60000,118162,275,OTUD3
ENSG00000158825.5,0.04594019302676915,0.03127311009918293,0.08608104931399557,0.9116204558294688,0.9347814797632186,0.7262355600692189,0.02357322814920025,0.010298111134364614,0.044805688122834766,20.705001693478906,9.904162335815455,25,60000,118162,283,CDA
ENSG00000127483.17,0.4993205539269106,0.7936706308172489,0.93952083560817,0.13518863583646815,0.2990341134491116,0.669192382161294,0.1802968301394036,0.2606674462020409,0.3444081848263552,66.0732783424936,5.219439059481725,3,60000,118162,288,HP1BP3
ENSG00000117298.14,0.8630389049945981,0.6919666360655354,0.4005647292050109,0.5559703581649151,0.7269514868203475,0.5895207123639932,0.98250319904958,0.3158951995408887,0.12901563671415225,13.888958203614518,5.514091946203823,9,60000,118162,292,ECE1
ENSG00000142794.18,0.7337430427880011,0.7489804901395558,0.4965329083268509,0.7726390710704131,0.5955079586943814,0.3288981081499166,0.9756014374311957,0.9180408480404184,0.6799359715409361,48.64047209281003,4.832238604281542,28,60000,118162,295,NBPF3
ENSG00000076864.19,0.07335322985810311,0.02471491305533884,0.040559986917456686,0.3886674091668208,0.21783035050652005,0.12895866190885166,0.9106975577933204,0.4911724661596335,0.23514881483561065,22.13338990355166,5.1993155115414575,18,60000,118162,298,RAP1GAP
ENSG00000218510.6,0.3676234291945573,0.3258045632356701,0.2315707230839236,0.7709485536563112,0.04975614785560351,0.014999810367174819,0.011899096556756935,0.03788438996564039,0.6384962733390747,16.57324550182478,9.81852127385804,16,60000,118162,304,LINC00339
ENSG00000070831.15,0.04898896872426455,0.08354518198723565,0.29669574596480514,0.1283182196065541,0.12133137066250906,0.16743505431566513,0.0782182731722274,0.11233552074853027,0.25955995212704136,11.551440076193806,1.9977664370245884,11,60000,118162,305,CDC42
ENSG00000133216.16,0.5017034663445757,0.7512396205990479,0.7282847607179638,0.14336368825988555,0.17885637089460849,0.25404866339350723,0.8074275798739167,0.4814582856720333,0.2362949971735465,11.62785834986951,8.040161335038,12,60000,118162,312,EPHB2
ENSG00000011007.12,0.126839782982627,0.1887307074089377,0.3163260030817482,0.11335709350661267,0.08643087809837847,0.1221082237269938,0.3069440147748133,0.5657908958091993,0.7574320243512069,25.853292781830806,3.385178884425936,5,60000,118162,325,ELOA
ENSG00000236810.5,0.18888708605163448,0.2751686752359944,0.3553015358804651,0.5751399818331262,0.8036864779583179,0.7258388410463384,0.8593792374927235,0.8494445069194517,0.5869933149357321,15.791152362289687,2.5428200699410626,2,60000,118162,326,ELOA-AS1
ENSG00000117305.14,0.4902634003547565,0.4731624054374112,0.3123672183142268,0.7937834136919059,0.8844789660735269,0.6737786750440518,0.6139213988506134,0.6717652217395358,0.4618965525944446,15.067710689659656,4.689801036177397,2,60000,118162,330,HMGCL
ENSG00000179163.11,0.8294808035829775,,,0.8214232500495449,,0.8214226617972358,0.4343369631908744,,,18.8998301954698,<rpy2.rinterface.NULLType object at 0x2af568c188c0> [RTYPES.NILSXP],13,60000,118162,331,FUCA1
ENSG00000188529.14,0.3438637820788497,0.6262401246070102,0.8414092951052362,0.7898962004768157,0.5438402561830711,0.2841290673155115,0.1329242961687828,0.273456540942493,0.5625420134666692,11.368119847009172,2.8279978849099243,6,60000,118162,335,SRSF10
ENSG00000261349.1,0.001145215741849908,0.001244912893813808,0.09422325199657948,0.059007851691057524,0.07299960741592583,0.1963136113868316,0.008809330730825633,0.008586551653055954,0.10327960777689307,27.150931980957022,6.98775423924573,10,60000,118162,346,RP3-465N24.5
ENSG00000187010.19,0.0008551768177324106,0.0029620964453671355,0.4681753949740202,0.07152216843551631,0.07725638078666396,0.17106875811221758,0.0059785216629078715,0.02107960012710454,0.6870825852806355,40.87923438376776,9.382120423404048,8,60000,118162,347,RHD
ENSG00000224183.1,4.182817880048034e-05,0.00022264437239597162,0.8550023404812626,0.03186559906287729,0.09278712942480533,0.6992703162974013,0.000469586478610013,0.0022002125315617304,0.9391777596207941,59.46686886981168,16.817968093973573,6,60000,118162,348,SDHDP6
ENSG00000183726.10,0.03145287111625603,0.0003407803667545036,0.0007583999090035495,0.011276260295359598,0.027879436030001998,0.39013059641093306,0.017326218081652918,0.0023579707321736768,0.011176800578208959,27.46910570574731,6.214879257005117,8,60000,118162,350,TMEM50A
ENSG00000188672.17,0.004464190122823013,0.005367195148137252,0.12366622007132705,0.3333052103438585,0.13254250846364585,0.07801807591176363,0.08904653252828337,0.014360039934590937,0.01800990889538716,10.019249949051755,2.311240551735805,5,60000,118162,351,RHCE
ENSG00000157978.11,0.1640910296309041,0.09026021294035323,0.09002343618194039,0.7676720981474399,0.2245999324684916,0.08860071094904376,0.019953142620320174,0.05794574925228565,0.5962897997312354,49.18203948650061,2.180002927799584,4,60000,118162,353,LDLRAP1
ENSG00000130695.14,0.7833568181333599,0.4047965604389127,0.18801660985462804,0.3636024120158083,0.6330676478948474,0.7654802653016983,0.3868806971440698,0.6756044517562557,0.8501767229265147,19.593647529923135,3.004587000045876,5,60000,118162,368,CEP85
ENSG00000169442.8,0.0012647520205949527,0.0053814326903754255,0.8123223533309947,0.051709146528795234,0.11783713098624805,0.483127672576427,0.003223150230747511,0.012265698822050931,0.7232603552040057,54.87103156390798,19.207906793870105,6,60000,118162,370,CD52
ENSG00000060642.10,0.001092445609592867,0.004558763042193237,0.7317427532994673,1.596595568377829e-06,4.2962283080299735e-08,0.0009626942801289428,9.151528667479269e-11,2.462363963694028e-10,0.1331962251058728,40.57405818162743,37.97155203117028,3,60000,118162,382,PIGV
ENSG00000204160.11,9.497910112623666e-06,2.800690216340659e-05,0.2441628249303929,1.8511583831036036e-06,8.111717761427698e-07,0.02125163383202977,2.384933275518499e-12,5.325113758559586e-12,0.0955225335978922,27.741551204019647,29.26798228409157,4,60000,118162,383,ZDHHC18
ENSG00000142765.17,0.3290346249466495,0.6209616971026048,0.9874925333212898,0.2211325253755252,0.11420669186968155,0.09180070782662103,0.9202648128609996,0.8500129841042858,0.5745713667012357,10.008223982541756,2.8858369486182585,6,60000,118162,396,SYTL1
ENSG00000130775.15,0.1055070432081744,0.25597997217482804,0.7458737015039217,0.18331402480258724,0.40312683924129933,0.8292750840922524,0.2174557409456464,0.15651939755193328,0.13907417618733162,10.716122564965797,2.9530023267137344,9,60000,118162,411,THEMIS2
ENSG00000117748.9,0.041227367379689336,0.08751783247076783,0.401052220066605,0.12314485938732796,0.30104984173317684,0.8765278274615209,0.02555144373092037,0.015775290422089704,0.06875010038646757,53.51932622041973,31.371808385459598,10,60000,118162,412,RPA2
ENSG00000130768.14,0.7900650715996345,0.891889359580928,0.6910890721976559,0.9561321646627968,0.99631997685916,0.94723743670426,0.7033787551248184,0.3314169935321347,0.15082604402612845,10.423856801492057,3.7597589429871134,11,60000,118162,413,SMPDL3B
ENSG00000158161.15,0.9224872131004844,0.3572018658381208,0.1522678377283641,0.313655243680792,0.01799040546114961,0.008057640038559237,0.5025635894189519,0.1540152848760217,0.06961871940687059,53.21487973721396,134.44019922413202,8,60000,118162,416,EYA3
ENSG00000126698.10,0.8465527849503847,0.5499067620196871,0.2817739660894884,0.7713751752031958,0.26394249904195666,0.1082466701233392,0.6616116437964961,0.3485980123069992,0.16627594908562873,46.55667994129399,3.513896890703469,2,60000,118162,419,DNAJC8
ENSG00000130770.17,0.8338859110693211,0.8144372605602608,0.5449237430998782,0.7338338460601441,0.883560582529923,0.7163654188329782,0.4938175880903335,0.411788818148084,0.25304813845039165,35.904951416041605,8.633997088588552,3,60000,118162,420,ATPIF1
ENSG00000130766.4,0.5542572517500084,0.8375784593497044,0.9453560430678394,0.9666363636895394,0.9659589356009878,0.7949384491015978,0.5020696826442472,0.5717888820206478,0.4139181456014477,13.919272862425457,5.993812611783509,10,60000,118162,422,SESN2
ENSG00000204138.12,0.22762569272128416,0.3646205804990347,0.4534046750317184,0.6637000633575513,0.7701863234822452,0.5637712030827529,0.7289007931948471,0.7218950027073623,0.465878899417698,18.697859264886397,3.01333475768315,10,60000,118162,424,PHACTR4
ENSG00000180198.15,0.17817905793035574,0.17817422212243986,,0.3892327798358071,0.3892428740593399,,0.10418445581277487,0.10419147143267583,,11.791826470922643,<rpy2.rinterface.NULLType object at 0x2afe0f6568c0> [RTYPES.NILSXP],2,60000,118162,425,RCC1
ENSG00000197989.13,0.9143776580400306,0.6517238445427161,0.3580670735350179,0.4709400839099411,0.7667837736510484,0.9151001700081484,0.8497224959414579,0.9443212642900743,0.7789511238534815,11.961873124614847,2.262681948656333,2,60000,118162,432,SNHG12
ENSG00000116329.10,0.9126714328441778,0.7663682136862415,0.4707934798136382,0.4926010299421245,0.7604364394829112,0.7815171788381701,0.4837708231890939,0.6466821337389634,0.5367710298933523,20.793135792450105,2.932053499899894,2,60000,118162,438,OPRD1
ENSG00000168528.11,0.7368537059195107,0.9138362309831484,0.7953740238394796,0.2862379788933222,0.2641612254212671,0.2168358936580892,0.9741723607302186,0.9994904806008128,0.9929494387274672,45.388320985730715,13.105436597237478,6,60000,118162,452,SERINC2
ENSG00000116497.17,0.14874791470719026,0.2714591097941326,0.4696429579234687,0.8240155387414005,0.06519689891444917,0.02000748409682624,0.001581793124012791,0.0022576443337144862,0.1374589892960397,37.835003059115635,12.691236388047972,9,60000,118162,485,S100PBP
ENSG00000278966.2,0.16110708410835967,0.0968425911800455,0.10000358236680032,0.8108745142010816,0.17839635531132386,0.06558304829738003,0.8744315090251679,0.4038676463501552,0.18111341985668086,17.702757923115424,2.3420220031895953,6,60000,118162,491,RP5-1174N9.2
ENSG00000217644.5,0.015424972402377118,0.049675570783847184,0.7110570890985977,0.3656811875456888,0.6389097860246826,0.7803965607099218,0.04075427171232447,0.0988086731112424,0.5056521049782714,13.667720944899465,3.4448670840904643,3,60000,118162,492,RP4-803A2.1
ENSG00000279179.1,0.4395130469208544,0.7357720206225397,0.8990901121514732,0.31960961759484824,0.1511525422961935,0.09494826972976536,0.3329949141812516,0.6079417410751085,0.8092897454922161,10.347477774344236,4.4329992203466615,3,60000,118162,497,RP11-131M11.3
ENSG00000160094.14,0.6628365779471721,0.7331091346719479,0.5116050828916949,0.4529503926173537,0.38292201825867295,0.24412451902351096,0.4417292638195245,0.5687340031220373,0.4636762447981573,14.119596664061687,2.233278532455549,4,60000,118162,499,ZNF362
ENSG00000184389.9,0.2819387820147877,0.5033739412838846,0.6428061829544576,0.6994776778081848,0.5446848212501338,0.30182625822527576,0.1163423266991807,0.19125609930070928,0.3586791378322308,40.329332933700094,4.800486316288987,4,60000,118162,501,A3GALT2
ENSG00000163866.8,0.5155382836043635,0.457657215298287,0.2855649998597454,0.4015084110285012,0.6871386615551843,0.8289650192336694,0.5343144914330297,0.34693113488622723,0.18826005801314505,13.79918477919039,2.7279155572927034,16,60000,118162,510,SMIM12
