gene_names,pg_adsp,pg_adsp.1,pg_adsp.2,pnl_adsp,pnl_adsp.1,pnl_adsp.2,pg_ukb,pg_ukb.1,pg_ukb.2,pnl_ukb,pnl_ukb.1,pnl_ukb.2,adsp_size,ukb_size,gene_ind,gene_name,pg_adsp_combined,pnl_adsp_combined,pg_ukb_combined,pnl_ukb_combined
ENSG00000169026.12,0.95030922227573,0.471280053056939,0.875029627163888,0.974677293848573,0.533273454260763,0.893499327321509,0.989692015174611,0.455593948529167,0.704619160117121,0.948103179253364,0.505398979571401,0.814177262258351,10454,367182,4504,MFSD7,0.553445680527608,0.657003617473235,0.969754623554374,0.880468613078254
ENSG00000185619.18,0.354132994531664,0.134676151728491,0.0542150825822625,0.354270061985091,0.19732039589264,0.167245858764216,0.118026065117959,0.235140425772632,0.32206400830697,0.227960487522257,0.209957889199077,0.463466035950619,10454,367182,4505,PCGF3,0.961866066151673,0.959689244533661,0.194049650063127,0.275514854727934
ENSG00000178950.16,0.23421376286426,0.480807823084341,0.205519436404237,0.223034592553931,0.571918768868628,0.545665285664271,0.112614654863335,0.0954821156557064,0.230480521014681,0.392713183653412,0.227854918903485,0.529511525728121,10454,367182,4509,GAK,0.683935009892538,0.832284872054509,0.127712890069807,0.360386282504412
ENSG00000145214.13,0.574801523111609,0.248958162322617,0.686473626170524,0.792468366034899,0.461782162649005,0.870878009149407,0.786325497508209,0.90592855366622,0.29696401417112,0.769284120354041,0.514545157093687,0.67908277403926,10454,367182,4511,DGKQ,0.941673036066953,0.74899797424342,0.787370875844147,0.672446444593851
ENSG00000127415.12,0.604837598224499,0.683755249535338,0.0574434513760101,0.890099795272018,0.745151958612619,0.0648228498098232,0.712742424014498,0.940021929589371,0.411870482623663,0.922373955235094,0.851099869409475,0.404810765480183,10454,367182,4512,IDUA,0.843678836493489,0.986320842480148,0.84691867932124,0.845558642691237
ENSG00000145217.13,0.430634303819604,0.365268158849091,0.657858531078877,0.433974695439792,0.379027324873906,0.351591525423238,0.0610250761463059,0.790787299619305,0.082367065037346,0.19958002740499,0.443178492885666,0.761657164249077,10454,367182,4513,SLC26A1,0.0634700391833493,0.983241615469404,0.119186533565345,0.449025307537329
ENSG00000127418.14,0.648271034789243,0.124631750156424,0.380985884098432,0.620210319016972,0.121214337663229,0.0929917899930745,0.25140825055217,0.0130822652887923,0.0746302714730632,0.255676863980123,0.0127547062655243,0.0750496784226558,10454,367182,4514,FGFRL1,0.407660940748081,0.327700838053944,0.0322643614488959,0.0316518345510797
ENSG00000273179.1,0.932645736470446,0.252404028455342,0.200149728844338,0.560822694459293,0.75924794046723,0.280743096888101,0.353590824211291,0.271526506795105,0.434088434927507,0.623481878617192,0.670637818020417,0.614831268459659,10454,367182,4516,RP11-20I20.4,0.164659080480783,0.554595165336536,0.345814236162885,0.637236243678707
ENSG00000090316.15,0.42845384912786,0.340428753494296,0.313434563912164,0.383668194251213,0.395793728414486,0.395221543840158,0.274487630149338,0.297190256167158,0.190112325082753,0.256777107039534,0.17038399268137,0.182142836372921,10454,367182,4521,MAEA,0.362764269449835,0.359293604982633,0.246468137092046,0.197535262764535
ENSG00000163945.15,0.764083510041966,0.191347725631147,0.250502549070268,0.742084713710245,0.909849527148024,0.800260545072049,0.772369094863775,0.0562341302089519,0.654178023967782,0.855112232911008,0.56853526150315,0.336134572313275,10454,367182,4522,UVSSA,0.336984118364121,0.667565317951058,0.207778594380767,0.663791061687878
ENSG00000013810.18,0.507679738174717,0.187680541947964,0.422909889590328,0.767366275556059,0.169583834842438,0.366742687207424,0.245321768094108,0.43241291366019,0.142753480269064,0.463388779455155,0.448298588832676,0.941974932653282,10454,367182,4529,TACC3,0.257670888098719,0.219644642854614,0.23372196514282,0.831978127053454
ENSG00000249673.6,0.417432457908181,0.386933054453259,0.111127580083391,0.800796357604401,0.834129510395426,0.103407421486737,0.174120069329661,0.174240573185862,0.176913221838328,0.873378556832087,0.861966496476802,0.906915387674069,10454,367182,4548,NOP14-AS1,0.975686869134032,0.261299998659668,0.175082816586108,0.883953755512833
