gene_names,pg_adsp,pg_adsp.1,pg_adsp.2,pnl_adsp,pnl_adsp.1,pnl_adsp.2,pg_ukb,pg_ukb.1,pg_ukb.2,pnl_ukb,pnl_ukb.1,pnl_ukb.2,adsp_size,ukb_size,gene_ind,gene_name,pg_adsp_combined,pnl_adsp_combined,pg_ukb_combined,pnl_ukb_combined
ENSG00000188290.10,0.94008694471067,0.541138185665877,0.213946175102314,0.876792134503864,0.502062812057282,0.354330706208769,0.320454968107631,0.71991584608403,0.147177609099829,0.25788053190677,0.630815960091136,0.125679616801081,10454,367182,31,HES4,0.829777655529599,0.674505508299253,0.327030327792931,0.254541386936557
ENSG00000217801.9,0.431916465475923,0.0731412829923251,0.0020920337992448,0.23266613029168,0.317675062291857,0.999999989543086,0.279131974303612,0.0454714821031035,0.203029856677914,0.423357416743487,0.379022306115515,0.939859921584796,10454,367182,34,RP11-465B22.3,0.0168967200335287,0.322733706712858,0.101017655452345,0.815560957720411
ENSG00000131591.17,0.074545358491186,0.0912606534533918,0.618731931146072,0.257441783494348,0.77298107988148,0.727556805502745,0.497002245183768,0.0978178765245023,0.735670768594857,0.467598596221635,0.800508476837396,0.747037162101596,10454,367182,35,C1orf159,0.182816519929037,0.486277581508189,0.295394797466968,0.705539559394206
ENSG00000186891.13,0.717452807188832,0.638861147013722,0.251939002903233,0.706409767222225,0.905979736359636,0.22165648142545,0.892712497215793,0.337326473515814,0.370023012379444,0.838473179990077,0.357263404791027,0.421008286657064,10454,367182,37,TNFRSF18,0.675875491780181,0.909971566250846,0.676682039643537,0.608489608645442
ENSG00000078808.16,0.889551950371055,0.568951685022078,0.586544130660983,0.822460186110124,0.561556473333048,0.592369076832473,0.0695635754139265,0.401492045616248,0.101600914712782,0.270074964944112,0.286506040699467,0.377841532018417,10454,367182,39,SDF4,0.504842854879471,0.738434191576138,0.116218259027347,0.307142838850368
ENSG00000176022.4,0.464266405996306,0.805405672072064,0.527887081255289,0.426050249069672,0.805089626651627,0.471851452739436,0.507832866851411,0.595331174246381,0.501581907919098,0.96109532222291,0.921578813484567,0.957191031163993,10454,367182,40,B3GALT6,0.755857394286364,0.79362522824934,0.53575022175924,0.951430403032626
ENSG00000189339.11,0.367555118176235,0.630917450820471,0.614848394692348,0.296974888401483,0.653890728098079,0.568401186321691,0.927112183762657,0.944787180554392,0.848353840222916,0.91819915315107,0.847094752134777,0.887305079259431,10454,367182,73,SLC35E2B,0.829070036742287,0.746357872641731,0.921616285330342,0.891169339330681
ENSG00000215914.4,0.600930767137079,0.63107399969185,0.232956761331906,0.647346446385197,0.924495378249201,0.264184943629603,0.329020206203146,0.837085795973559,0.792539171857957,0.259984431653804,0.713739706174633,0.674848604368263,10454,367182,74,MMP23A,0.596148249511334,0.73853854604733,0.72084618399002,0.549224423220065
ENSG00000008128.22,0.41742834097858,0.718623036331911,0.142429581097678,0.22491820146072,0.541975326342533,0.924335329884079,0.425730569444059,0.20001033328919,0.105245741373274,0.857278372018882,0.487185881116491,0.999999996104265,10454,367182,75,CDK11A,0.791478407645175,0.673876375186417,0.186277556427701,0.999999988312796
ENSG00000231050.1,0.92774041896925,0.52769854864807,0.229919730803952,0.920489414562538,0.999259122106003,0.159706821899863,0.906271852254912,0.641053993918608,0.272084077402445,0.859875572897719,0.33209204126432,0.487923880161743,10454,367182,80,RP1-140A9.1,0.0385727875396061,0.0486583877427388,0.744711760997796,0.647790301439269
ENSG00000067606.16,0.365671225574414,0.763825899723023,0.44733923417236,0.171328607172091,0.686722844602405,0.619817718674676,0.906236434290293,0.252132641994733,0.123111526553921,0.898243703550674,0.241276496005501,0.130305327170414,10454,367182,84,PRKCZ,0.813520844102767,0.984771661357536,0.484526296657092,0.464046841304626
ENSG00000182873.5,0.893922778680427,0.737523645228809,0.846441733978246,0.478801374965488,0.8931396383455,0.827193267867354,0.50569045087233,0.664326903686854,0.28992723886035,0.494141647495822,0.675508171475761,0.283938072022672,10454,367182,86,PRKCZ-AS1,0.372946991224374,0.40705700941631,0.479806395033069,0.477749219324929
ENSG00000162585.16,0.0946898183584986,0.922744424935231,0.291501629996875,0.487049024788468,0.632041148465571,0.852815957994925,0.0985420912009441,0.829872995964901,0.620369004984793,0.03978940886015,0.31687969083136,0.818252227344256,10454,367182,87,FAAP20,0.0173025287017224,0.465791386292497,0.393808173900203,0.128065662819122
ENSG00000116151.13,0.183807335444013,0.23894067245138,0.514436344505937,0.233142333722423,0.915496562781333,0.497041447917341,0.933964123874775,0.455501080341199,0.136181023861001,0.812216958866237,0.334061210160982,0.362850904011453,10454,367182,91,MORN1,0.566313545085397,0.557413720669743,0.715884240865001,0.548404717715783
ENSG00000149527.17,0.961042670637706,0.377979865774465,0.552270493949273,0.848461037019532,0.94053099255385,0.650185918052515,0.18696233410936,0.700310999455635,0.15882655556288,0.478633913973203,0.819124892357164,0.390926277558548,10454,367182,94,PLCH2,0.232423020538914,0.981901688402802,0.272150911553219,0.615801902669818
ENSG00000157870.14,0.308840658551913,0.777090746445452,0.0659038121180039,0.436116195653111,0.725145252579578,0.898579716731245,0.967077706802472,0.529862496638736,0.687046943740349,0.976314216927549,0.531942269657248,0.71570627233325,10454,367182,102,FAM213B,0.172860764008884,0.744743858112188,0.910559556459908,0.93426355873056
ENSG00000142606.15,0.744988242664282,0.0922297206346149,0.561765730843283,0.353634606480283,0.0924473253523244,0.729154957345375,0.0483379710754493,0.748126280111798,0.321487289640756,0.0574779609541311,0.948477157057863,0.499342293263868,10454,367182,103,MMEL1,0.304810304595215,0.175073627671304,0.143971429233558,0.567338860972323
ENSG00000215912.12,0.215960503841817,0.698781070227788,0.467321145880706,0.146706949969421,0.4250927157478,0.414396890748701,0.340119032559988,0.412893810467306,0.0366914466114499,0.303958585139557,0.396510598896978,0.0519598390371595,10454,367182,104,TTC34,0.90620112017917,0.655707288423852,0.0976845224629894,0.126991824672206
ENSG00000116213.15,0.912063824709919,0.771968523257106,0.166886677641382,0.85494634037531,0.252159789694191,0.27316451593931,0.72544914961344,0.528814660492585,0.677868745393924,0.726026229692541,0.533310334558569,0.685524627836232,10454,367182,109,WRAP73,0.450760990401651,0.807897305839368,0.653683169569578,0.657929477349775
ENSG00000235169.7,0.94091779174313,0.213927528090562,0.871514065468099,0.94860060166866,0.176257115307714,0.723092444536183,0.593478918135548,0.235952366350165,0.209874708997584,0.523180905082563,0.33607506363743,0.572708349586113,10454,367182,111,SMIM1,0.490191925181973,0.522797832598211,0.307012407889118,0.472430202342447
ENSG00000130764.9,0.404630750434453,0.246666715975545,0.724217147416227,0.397539000517,0.174924204387375,0.638893968592722,0.273610255244392,0.30284557984793,0.252316933841922,0.312726103688555,0.367194959960154,0.212931474132909,10454,367182,113,LRRC47,0.610316344902399,0.780885741346217,0.275126627375431,0.286824051225114
ENSG00000116198.12,0.39770092951347,0.207565581625371,0.961026519639823,0.562802602517552,0.647243676189661,0.953673350565526,0.0543594096400401,0.332508494194857,0.69939142167721,0.0343123081786116,0.625652195574339,0.849653515403433,10454,367182,114,CEP104,0.147254706759859,0.830191424544391,0.155237561062904,0.131107746602396
ENSG00000198912.10,0.933856660551576,0.845396541377222,0.477977693011625,0.917019284185377,0.896678821468038,0.543942172201517,0.613529107575899,0.686774667281885,0.043413451680564,0.662024806667829,0.759417720264036,0.0471951187694505,10454,367182,116,C1orf174,0.729759192411228,0.747829809550632,0.142468846810494,0.169910148091582
ENSG00000069424.14,0.775548674085379,0.910470681165265,0.945430879005806,0.246407193784974,0.625665499598219,0.99705910513132,0.378858283894448,0.535280164159859,0.0831614591228604,0.957660689682531,0.860704249384519,0.195569954216053,10454,367182,118,KCNAB2,0.999855645028043,0.867218427753578,0.203733243864166,0.888279552399723
ENSG00000158286.12,0.0078297945496533,0.0512708215426364,0.797938635345647,0.263546847647355,0.115668357185541,0.433357993205091,0.163839538287869,0.911345368155096,0.183404711275502,0.061809778696251,0.960723485774883,0.104333643737752,10454,367182,120,RNF207,0.12794443482301,0.224249505673405,0.52012037320373,0.503966282219598
ENSG00000116237.15,0.817111335050158,0.543616810637033,0.370180203271346,0.500845771633971,0.499659774286494,0.376553806668472,0.833652352528669,0.874137666865227,0.28905222550972,0.948044138698341,0.430789910669466,0.90548465466192,10454,367182,122,ICMT,0.826886154674996,0.687860192321173,0.767594978049835,0.898835182136136
ENSG00000215788.9,0.197982064536561,0.858924273133241,0.436361227324525,0.0896088132782166,0.67051086527195,0.443746734782041,0.191233741446335,0.417723512278639,0.107743065416789,0.287383756049894,0.62584462027146,0.173141056113257,10454,367182,126,TNFRSF25,0.455579753525162,0.42349221298629,0.1850886364254,0.310999781219428
ENSG00000171680.21,0.845326384057162,0.211387861684564,0.581804714704674,0.756864830060056,0.879412546677223,0.971806711858335,0.923804528956232,0.840194021474436,0.685484563241489,0.8749781730822,0.737559211445448,0.554598800536835,10454,367182,127,PLEKHG5,0.665829642290909,0.902873848247625,0.863801746429436,0.774962476776521
ENSG00000162408.10,0.784715814684835,0.489970290271836,0.369150127666655,0.683039924119767,0.818970137918694,0.796342999328422,0.218529850064779,0.287958277788405,0.337803814870045,0.567763521001345,0.633683714084126,0.476491565557042,10454,367182,128,NOL9,0.23781377170802,0.174305728308579,0.274830761086957,0.561681375321981
ENSG00000204859.12,0.616361239678735,0.583559476757665,0.322610037109264,0.609670494886002,0.319764015568607,0.29662883394969,0.766755645510257,0.820974271686649,0.672311077629807,0.759766710526669,0.801207948128084,0.685494115151448,10454,367182,129,ZBTB48,0.987716164210275,0.929998921957707,0.765095166246636,0.755722549816369
ENSG00000116273.5,0.192094239126783,0.719675132286092,0.834435921393649,0.519889478048543,0.714352992593059,0.851593104052798,0.691780725034283,0.801050186156559,0.963753786668092,0.534721719459609,0.874210442306414,0.657418815680452,10454,367182,130,PHF13,0.596693162687722,0.681930541279371,0.913889063581916,0.752428779892448
ENSG00000041988.15,0.387552698755307,0.833749364859139,0.242918994638416,0.408010264969563,0.972537747006746,0.420843405844751,0.858508906407438,0.943315673680327,0.848540729780757,0.724135244887828,0.96610393521734,0.897286772814871,10454,367182,132,THAP3,0.367080777385671,0.383639678289338,0.903551796221189,0.928840859016164
ENSG00000049245.12,0.352318326077322,0.965332277039887,0.554548812338533,0.696540551694861,0.924536147808352,0.56492388054598,0.161884173850984,0.414364261348832,0.724103724227507,0.161571471765887,0.409790853569501,0.735746028531138,10454,367182,135,VAMP3,0.97899510456799,0.858999368951535,0.377032767277321,0.381181069876443
ENSG00000142599.17,0.825432972069242,0.746771540236628,0.527777575614057,0.85599891465572,0.482513007372678,0.435792698751791,0.562776941742459,0.573937849886166,0.779386570945256,0.821428584055649,0.698764936185657,0.905165100192251,10454,367182,144,RERE,0.875515930880279,0.898511923891195,0.659279307057435,0.842708050609014
ENSG00000178585.14,0.041955643206142,0.915901007051442,0.622667640506333,0.0445039361271773,0.871624413616133,0.43199495195147,0.394749612974825,0.406929154946383,0.984964700242893,0.381636592534596,0.393795388416858,0.999446482746822,10454,367182,161,CTNNBIP1,0.268175268590669,0.262633454507401,0.953770437086037,0.998337331959999
ENSG00000054523.17,0.9655114498393,0.0771780844523836,0.225533686988661,0.831510150509768,0.878192382963679,0.720051752760243,0.987043047606915,0.65579637762588,0.905142331241668,0.678375739579624,0.926456708563635,0.91499424528569,10454,367182,168,KIF1B,0.474162012277913,0.785787619693486,0.966431391108395,0.892392352452836
ENSG00000142655.12,0.209184451891317,0.561520789866778,0.936057807475499,0.21830401270797,0.291170610189705,0.972481509351566,0.18700119476072,0.0595228735394024,0.229888510864806,0.143399311027611,0.0858160709565375,0.24563590627727,10454,367182,173,PEX14,0.474170095227802,0.332281502024106,0.115229574946441,0.133754021305239
ENSG00000177000.10,0.936053313036281,0.986067189668218,0.54133029319483,0.981170392698919,0.908964302059579,0.488989731915701,0.45623170358011,0.606659596777402,0.820093256061521,0.455923656005378,0.612928187806036,0.80902656350793,10454,367182,193,MTHFR,0.998765900757611,0.938565113005359,0.67097379867649,0.663534008911097
ENSG00000011021.21,0.606642788077808,0.622357123322636,0.668255421810624,0.693256761751065,0.775587554096928,0.778841070042406,0.71867020295334,0.469452279828462,0.290042127794195,0.62398256545271,0.557752459501269,0.353437611818212,10454,367182,194,CLCN6,0.725355141275708,0.821542641536322,0.494539143126695,0.510386986469835
ENSG00000242349.5,0.728683021797325,0.348749532821731,0.756602677687102,0.747566394843968,0.32449971180095,0.964940702867582,0.215186477549694,0.680431852342129,0.47855465611596,0.26235508784054,0.661291593053507,0.479169703315981,10454,367182,195,NPPA-AS1,0.557309599833978,0.512084919887668,0.429285127124024,0.454089852837529
ENSG00000116685.15,0.120575160248269,0.222456470924231,0.513176555015362,0.0550363278343291,0.680268987403096,0.584966390070876,0.736166426811268,0.044051726850126,0.100056000523244,0.756680446291193,0.0478136160326479,0.100024999379791,10454,367182,198,KIAA2013,0.251189732148205,0.203853837093791,0.0989393205240317,0.106365516959025
ENSG00000083444.16,0.709724557665445,0.841707688807245,0.556669504024295,0.858852039948054,0.724091319997166,0.548542668925115,0.892321229552672,0.528796538697986,0.376179499924325,0.589493310533076,0.333972236057469,0.332834590060728,10454,367182,199,PLOD1,0.467301680128979,0.769652754493464,0.722596206131603,0.410613204447581
ENSG00000116688.16,0.726776588707564,0.426996606877449,0.70165470779527,0.870659842307515,0.460060715980262,0.670969748306344,0.527710316359484,0.450269140940684,0.931872188175156,0.274750978637392,0.330682842545647,0.882031487161171,10454,367182,200,MFN2,0.801147567910923,0.717551706934334,0.813822136086839,0.614631448576207
ENSG00000116691.10,0.548715655141888,0.501710119964212,0.612117079675023,0.749999052759645,0.963361970281321,0.435573647244152,0.959101392302565,0.594520751993495,0.315109415995468,0.764400721782205,0.60530817219815,0.508203425796884,10454,367182,201,MIIP,0.521294681423427,0.972196805712852,0.877245122680726,0.644519518708119
ENSG00000197312.11,0.871776318120416,0.243968377377046,0.360417413495848,0.879007293539369,0.961181283365985,0.499653204069163,0.984175840669957,0.996953294755441,0.991755348862389,0.909858152184359,0.892569689613804,0.897960453889542,10454,367182,220,DDI2,0.91070938962706,0.890316040797133,0.994148364968676,0.900651557684777
ENSG00000116786.11,0.209787388996113,0.273272237383618,0.402409786603791,0.283863623155809,0.912056375393234,0.685992842663202,0.824974542552401,0.75615105582478,0.831190943933844,0.988386933702552,0.935336709722745,0.977805033310124,10454,367182,221,PLEKHM2,0.648704148634599,0.918925737706048,0.808720190985827,0.979523228158268
ENSG00000162461.7,0.132189424858338,0.055336374789649,0.107693497660739,0.134137168863687,0.0600102925790028,0.104510668847374,0.179802527419867,0.695793036705941,0.391814477791201,0.155525996048195,0.632642437591525,0.343268077953939,10454,367182,222,SLC25A34,0.229865709511709,0.213047898820129,0.376603988235236,0.314678154067646
ENSG00000178715.8,0.367374282955674,0.679434321144045,0.715281400479407,0.482978012732519,0.784145381779849,0.534099791684646,0.836344957964032,0.911065887512389,0.756115854141593,0.840580257923781,0.996379813224648,0.865985656863429,10454,367182,227,RP11-169K16.8,0.841744560595348,0.870908977709235,0.858443908872727,0.989622047340628
ENSG00000237276.8,0.39487292070141,0.532277256635524,0.438210974838338,0.730960920074194,0.523076887443012,0.375678584053378,0.155214351815072,0.0698350133976584,0.475552298639467,0.568372725386479,0.803567050622636,0.395741051725801,10454,367182,234,ANO7L1,0.965958696261901,0.719592276670291,0.13862980413741,0.629060296805243
ENSG00000037637.10,0.804008560996941,0.7861846068397,0.89821926517045,0.234815452092218,0.91994872345723,0.923282941488848,0.508616749826827,0.5465187849275,0.722960624383072,0.524287474427621,0.562321965136828,0.703645635466041,10454,367182,237,FBXO42,0.429055678032088,0.519190148902011,0.604068380926044,0.604224404030693
ENSG00000157191.19,0.481946681003669,0.656934710337757,0.840519368780653,0.812340007695499,0.605991646475865,0.920671810905894,0.698272078210647,0.955013809910555,0.569207478636463,0.804617982883073,0.839253315712089,0.707882849146453,10454,367182,239,NECAP2,0.498299527450446,0.679561626711779,0.885376344682003,0.794908825240793
ENSG00000226029.1,0.926332194078408,0.312003838435892,0.440028065086873,0.855692056760274,0.341138194928835,0.576113408679947,0.397034090550864,0.537112463649381,0.204876551048899,0.279904835917605,0.415771888757735,0.217516297885589,10454,367182,240,LINC01772,0.418531337923606,0.950488711924146,0.348110127592937,0.290007878353226
ENSG00000058453.16,0.373797427841026,0.987993678616003,0.0623684858139475,0.293074796608427,0.393336055084986,0.24387389776715,0.0834758369923705,0.0923235807056744,0.485841265923394,0.255591593779068,0.410083130231263,0.920462735220764,10454,367182,249,CROCC,0.845131744533882,0.928456053463535,0.126926771010572,0.731060298325978
ENSG00000117115.12,0.892762137783701,0.260460434264414,0.173724658136457,0.645250286965624,0.825078766314057,0.503794098906946,0.804118680733238,0.327137774590458,0.359866119530128,0.98564866709008,0.468771201937865,0.383157898670028,10454,367182,252,PADI2,0.0952465075780238,0.121585387963895,0.535904686586416,0.956235089202275
ENSG00000276747.1,0.137487344285345,0.319382681388453,0.0288537418371152,0.244083347355557,0.45586353898855,0.487757754297024,0.319545088911937,0.18281560639341,0.383056729317862,0.994080135918168,0.275163330728233,0.611870941478424,10454,367182,254,PADI6,0.154516227484262,0.18725870858325,0.274717565325761,0.982095071492684
ENSG00000127463.13,0.489060367235875,0.889925501110571,0.443093366546055,0.517997922129712,0.62582709760619,0.611017484595878,0.911855456539531,0.772827773465071,0.596791284298959,0.920856968594942,0.745936883538647,0.57973608243574,10454,367182,262,EMC1,0.538432820238334,0.475116122015838,0.827614866097533,0.8326209297611
ENSG00000040487.12,0.226261451681151,0.191944876601739,0.36482497481948,0.845100337745627,0.414134532045797,0.286409409487824,0.0748133769182807,0.35498206069137,0.0761732858573372,0.309711174873684,0.964688144845575,0.268222253818656,10454,367182,267,PQLC2,0.497189736674747,0.780305522606202,0.104972713102454,0.87747122209184
ENSG00000158747.13,0.672108382279045,0.246814000002635,0.643398433209504,0.881160688689388,0.202694084677962,0.572722688515327,0.278450770068882,0.0605056049773447,0.0881753695436583,0.313152135635197,0.0739885093325429,0.237069744648295,10454,367182,271,NBL1,0.130527367090064,0.155019874731045,0.0968857493349943,0.148129947389662
ENSG00000158748.3,0.865049689206511,0.563177233217184,0.94783000574655,0.919838353467399,0.37558691781844,0.578253660422243,0.634802730739367,0.552252513552667,0.418913081334243,0.928966742288635,0.755784831367767,0.663996343499158,10454,367182,272,HTR6,0.644705840594365,0.638435401559602,0.537598921244276,0.852622960134988
ENSG00000090432.6,0.278355348945847,0.962004214584226,0.244275268959786,0.347031179202412,0.755070591713166,0.537216578581603,0.499464318119601,0.457070954741337,0.910962756339162,0.618500219800818,0.684512075545028,0.923451487292726,10454,367182,280,MUL1,0.282327879975158,0.944485931540636,0.767239407400266,0.831371609158169
ENSG00000158825.5,0.876585444265242,0.726500880436228,0.359660040802922,0.836909802439606,0.730800074947142,0.322110372236404,0.330254767896963,0.244508144192459,0.0446703987215198,0.28201549476895,0.48149196373065,0.0872595658410476,10454,367182,281,CDA,0.913624630111503,0.660892957155524,0.105648904617206,0.189447687329673
ENSG00000127483.17,0.849930879800506,0.323403454277976,0.0798279915399177,0.910837049184977,0.987341391495335,0.158613545066447,0.249255186541202,0.792037941193659,0.082347454166418,0.248891238853127,0.792763001409879,0.0822296947780481,10454,367182,286,HP1BP3,0.288335823517398,0.867398489169126,0.226593862585815,0.226513424002105
ENSG00000117298.14,0.62627705241139,0.792167160117539,0.997735044916467,0.612009087226814,0.617478504178812,0.794182199702454,0.117125202608153,0.569874869689698,0.101553074321583,0.0600616241197161,0.420822360281668,0.0440056289630011,10454,367182,290,ECE1,0.293187559774805,0.49619606693103,0.16146090705995,0.0739617589612705
ENSG00000227001.3,0.263511112716373,0.443241605759488,0.545812796179843,0.258901442355322,0.815803455948843,0.387453247137344,0.0748524328328015,0.977654205028547,0.276417131888928,0.0409908262135395,0.747063611519027,0.470847641972831,10454,367182,291,NBPF2P,0.593329234942836,0.358892654221339,0.899675176804377,0.131694905735085
ENSG00000142794.18,0.428753276192772,0.759564656384034,0.710131051236518,0.565495897373797,0.566213231517393,0.649586855781238,0.922346349433684,0.0158114876669385,0.553330900625301,0.663388364314227,0.217085577486869,0.286039027838513,10454,367182,293,NBPF3,0.801434065067118,0.859865448347476,0.0592571651500425,0.355513671537275
ENSG00000076864.19,0.611411700031309,0.0636739736317817,0.562964841914756,0.435145495240433,0.518292058114431,0.955207433006357,0.167049479988739,0.640997105606694,0.727046744236347,0.747273189524233,0.7523613683477,0.726293916557538,10454,367182,296,RAP1GAP,0.213931717283405,0.951878984449436,0.459101821117329,0.74234648971214
ENSG00000218510.6,0.871590228914984,0.454347005746979,0.213153757786927,0.888549964656671,0.803999432649471,0.313890794742856,0.41928991071832,0.446839756671461,0.584803120022461,0.758172162557329,0.726150026097173,0.6745821427595,10454,367182,302,LINC00339,0.294263500317823,0.991320753388215,0.483588778787752,0.722642545983542
ENSG00000173372.16,0.517453078640037,0.368454305111389,0.0872881691705128,0.658016677723881,0.399254987856843,0.121566870394677,0.656390637758933,0.352540533368191,0.0464608381079576,0.339830299651583,0.180302063607228,0.0778260433764981,10454,367182,307,C1QA,0.465685486696179,0.410501321776576,0.13283057794339,0.144849689017933
ENSG00000133216.16,0.237911485895356,0.735136463343699,0.90491127727218,0.258145457281167,0.668696260400609,0.460726128539543,0.0158037906281727,0.544104672249647,0.00189252106445,0.114516322321589,0.737171187038794,0.0015532642155457,10454,367182,310,EPHB2,0.0851041799182443,0.0777219829624603,0.00507420677573972,0.00462035852640369
