gene_names,pg_X1_n1,pg_X2_n1,pnl_X2_n1,pg_X1_n1n2,pg_X2_n1n2,pnl_X2_n1n2,pg_X1,pg_X2,pnl_X2,stage1_fstat,stage1_X2_fstat,num_snps,n1_size,n2_size,gene_ind,gene_name
ENSG00000054523.17,0.7969854805288165,0.8807019310868156,0.6646694525119489,0.0012011094266799929,0.00526580345802235,0.9473792615215892,0.22093781110654465,0.3418580914945969,0.4206283684323636,14.417953961368065,2.13122321345558,6,20000,158162,169,KIF1B
ENSG00000241563.3,0.17479162780750415,0.3979100882706825,0.9665935482944471,0.37867658816765337,0.5277420058264021,0.4780890921299751,0.06109625190159852,0.15106352167342016,0.6014246480961107,10.541414141873382,6.685799446572946,3,20000,158162,172,CORT
ENSG00000142655.12,0.6482151124483335,0.8633740478836766,0.7697566080918489,0.12686740810554345,0.30662748794562145,0.8542518139873376,0.20698382246150365,0.4359957509658462,0.7943326530529836,15.403851187256427,4.0229100286867885,5,20000,158162,174,PEX14
ENSG00000198793.12,0.2446361544937269,0.5046562029952826,0.90540901830237,0.9195229548745532,0.6304915945052232,0.3395269636269669,0.21331909025784127,0.27884349136979164,0.3159686131716369,19.086043342037996,4.926954413272621,5,20000,158162,185,MTOR
ENSG00000116661.9,0.23096544819734946,0.3159548263046735,0.3511131945034153,0.944089867203638,0.8906351265543714,0.6340276151761051,0.3084845293575442,0.4332117206925152,0.4251584283411314,14.596502149622955,3.285062231216201,22,20000,158162,189,FBXO2
ENSG00000177000.10,0.2530113572171569,0.1788302507310238,0.14387413161750054,0.006218528340806399,0.008949576087265486,0.1629785514176423,0.20958235894204488,0.4541889933010451,0.9478002150545519,17.34850105499042,7.840694266449972,25,20000,158162,194,MTHFR
ENSG00000011021.21,0.1318450090338288,0.3016648944069191,0.7223047503404914,0.12680797788540682,0.08981490382914882,0.11466112223939792,0.03465888332749156,0.10126059329471054,0.7308495947825541,17.804945175322164,10.018424125835242,23,20000,158162,195,CLCN6
ENSG00000242349.5,0.9006294984474468,0.9678603226983592,0.8234950116169579,0.3042199264760393,0.201584365845224,0.14281121945429584,0.01588320800658789,0.0012407537744878073,0.0059399943721573905,15.030471863794356,9.257482322165867,24,20000,158162,196,NPPA-AS1
ENSG00000116685.15,0.8424098768609161,0.6426389484405158,0.35802535788444545,0.01504855604059492,0.0043990313647534005,0.026213401349406047,0.3983806041457615,0.006472990428050132,0.0022091379098975942,20.49319083416345,3.3351451559251517,13,20000,158162,199,KIAA2013
ENSG00000083444.16,0.9447887654356696,0.9591124831436576,0.7790590821092993,0.042840949361352194,0.11319676131950465,0.6132168999827409,0.33863280127355444,0.6178979317833735,0.8276993096529086,29.174582208239837,3.2253516129634137,15,20000,158162,200,PLOD1
ENSG00000116688.16,0.7522448195758732,0.7318079337305863,0.4687932343383291,0.007210857695310963,0.02638739693604005,0.8230681892342231,0.3697523335237317,0.5353273785652792,0.5045443385635213,87.10844213665743,5.109717194345119,17,20000,158162,201,MFN2
ENSG00000116691.10,0.7863890090477976,0.7207068353037804,0.4456857903628344,0.031138915511749805,0.0378134262272602,0.16753984900321728,0.5199639790424447,0.24887665484666124,0.12386685569955568,24.25437853185225,3.4140230929046536,16,20000,158162,202,MIIP
ENSG00000228140.1,0.13113036547129178,0.1735739511305345,0.26872031374087635,0.8527563926238501,0.3149332591946361,0.1313691497900697,0.6835168107931002,0.8175158208309109,0.6264665417419104,11.510510829633207,2.734462340592065,17,20000,158162,212,RP3-467K16.4
ENSG00000197312.11,0.2883271171624633,0.5676825221051887,0.9435869467412884,0.0004268798411462325,8.101576395362399e-05,0.011214764382009105,0.2097915713177508,0.33379511913195864,0.4304157450911247,22.841728345354888,5.2808501369344345,2,20000,158162,221,DDI2
ENSG00000116786.11,0.3740931955778458,0.6296866668434572,0.7132331926722575,0.0030934567401488425,0.0031098484363657358,0.09457132055392067,0.17042993092183684,0.3120022869279075,0.5021246642389399,12.510210230572536,3.378512337337688,7,20000,158162,222,PLEKHM2
ENSG00000162461.7,0.5950584870855411,0.2634130614321617,0.1224651279737275,0.05397588640808443,0.008234677023090284,0.015268080536580313,0.413890610348253,0.07277576504249822,0.03247502436446687,10.576226199782225,4.136032562394102,10,20000,158162,223,SLC25A34
ENSG00000142632.16,0.23977133938093,0.4708886815717577,0.7243419897324788,0.3423636914605306,0.3753661685269129,0.3036575277061697,0.12778733105473694,0.05472450188382747,0.06167309604640145,104.96443511566014,7.951638259640743,4,20000,158162,234,ARHGEF19
ENSG00000237276.8,0.3064370950198984,0.08931503499792805,0.051709517452650816,0.4185898722940907,0.5972045773270442,0.5394081860789952,0.061546100315469074,0.03847163253589941,0.08221542330682675,86.21383717471647,2.838215085698097,4,20000,158162,235,ANO7L1
ENSG00000157191.19,0.3671198644318555,0.5479716784748396,0.5324605627779531,0.9450605251040632,0.9717774589731226,0.8188967225226874,0.3985580154174011,0.6217548854813437,0.6257600648904249,22.641260999277314,2.5777409767427515,11,20000,158162,240,NECAP2
ENSG00000226029.1,0.15057424700416558,0.12618504622267074,0.14986765616766656,0.8762811496002889,0.02779468988240064,0.007532110667078841,0.003682548412721522,0.008752634887185024,0.3071579203924642,20.0020811488063,5.081817824945694,7,20000,158162,241,LINC01772
ENSG00000080947.14,0.35383684873372434,0.6397239944012589,0.854094743222443,0.19383186612923087,0.3630612003268017,0.5609633798343605,0.19179411008995234,0.3770494192937228,0.6191336841390057,10.090416026132745,4.086211709734898,9,20000,158162,242,CROCCP3
ENSG00000219481.10,0.14297954599578047,0.2423686458564604,0.4064906644514517,0.29211567157189283,0.03234606341315099,0.016464431778310334,0.5108408987291524,0.1311009660666605,0.05670152823829715,10.077615208950819,3.9944199476122217,6,20000,158162,243,NBPF1
ENSG00000186301.8,0.8982973717564783,0.6452594656575134,0.3537784184151589,0.35290243160371826,0.18127695786251785,0.11012848263701837,0.3839199373640912,0.3005317524820449,0.19945016926286088,17.832165615685426,3.608534350414852,2,20000,158162,244,MST1P2
ENSG00000215908.10,0.184669717118335,0.3757866305951024,0.6564386904503084,0.055876496872378174,0.15804799377554352,0.8539066454497242,0.20293540743743446,0.28717849569130083,0.349770474086156,25.25411571545501,2.12937627247377,3,20000,158162,245,CROCCP2
ENSG00000186715.10,0.4895473047335402,0.7569159089925376,0.777969738745355,0.1513672398491605,0.17187593463737194,0.2263795878689121,0.6027692406591514,0.565699617820917,0.3513293196223857,27.140879097329016,4.7379412095514315,3,20000,158162,246,MST1L
ENSG00000058453.16,0.05288736231635005,0.10444585422132116,0.37997509364494586,0.7506413610244742,0.4824606299529358,0.2441221037507699,0.06027874564521585,0.028628226323151342,0.05858018910379775,40.02624682554379,5.282505293740709,6,20000,158162,250,CROCC
ENSG00000117115.12,0.27192216375522776,0.18559194385742,0.14151839569247932,0.9654036995242266,0.9862780214233849,0.8727107950497319,0.08816982672034637,0.16752822699635372,0.4145038832078903,180.7161542711648,9.471645131165193,8,20000,158162,253,PADI2
ENSG00000276747.1,0.2593920555420873,0.10998360964567527,0.07626222066003953,0.28487492790389635,0.10409967215818973,0.06595054729905987,0.3272990907695227,0.2200673190568298,0.1503996559449602,30.249658393277283,1.7608933911333446,16,20000,158162,255,PADI6
ENSG00000179051.13,0.3201892050258713,0.4789654470652581,0.4865699484238086,0.17559301924156168,0.3213707071994384,0.5092015551017799,0.6629077067917115,0.7361017146463941,0.5155086516148304,10.324142567761475,4.473194261785748,10,20000,158162,256,RCC2
ENSG00000040487.12,0.7821444899219097,0.9134690594019009,0.7464314666716427,0.9274655978194164,0.9544166139581834,0.7707123622826259,0.3703173436079973,0.08291277209128055,0.04096576512667203,13.347833865535751,2.415388755463021,13,20000,158162,268,PQLC2
ENSG00000173436.13,0.1531304247197411,0.2520219924362746,0.3975468676466123,0.21279201324670807,0.2817747131428761,0.3219804928184133,0.8036422191804248,0.22680050535414004,0.0882697715532626,15.670104640173259,2.3203368314348425,5,20000,158162,270,MINOS1
ENSG00000158748.3,0.2605013386729543,0.03705689735925557,0.02102861850248499,0.9592546885957898,0.09673093252929382,0.030712952288937407,0.8645968268858446,0.3517760538923144,0.15115626443265773,11.702253397114607,2.6633085122234585,19,20000,158162,273,HTR6
ENSG00000169914.5,0.8629565553042703,0.911645431007516,0.6935960829217466,0.6339308363291234,0.8754365734170743,0.8430243979210021,0.12531241978081908,0.20660181851444706,0.3697807673791298,12.702837983174028,3.0546155670626804,12,20000,158162,275,OTUD3
ENSG00000158825.5,0.2926294403770268,0.5206543553871423,0.6564328495277917,0.27429717379675866,0.3695811430057889,0.3724249099484709,0.02357322814920025,0.010298111134364614,0.044805688122834766,20.705001693478906,9.904162335815455,25,20000,158162,283,CDA
ENSG00000127483.17,0.8061980011276711,0.906306985757208,0.7117115162399767,0.10586363614161064,0.26738555561577143,0.8790842092648389,0.1802968301394036,0.2606674462020409,0.3444081848263552,66.0732783424936,5.219439059481725,3,20000,158162,288,HP1BP3
ENSG00000117298.14,0.6300613291980273,0.8904710376750624,0.9945166512334028,0.6016546792719295,0.7370952370808841,0.5612843937845644,0.98250319904958,0.3158951995408887,0.12901563671415225,13.888958203614518,5.514091946203823,9,20000,158162,292,ECE1
ENSG00000142794.18,0.4757982122497861,0.7635566774416622,0.8600646139968089,0.9134312624580856,0.5383267316035636,0.2680548967705291,0.9756014374311957,0.9180408480404184,0.6799359715409361,48.64047209281003,4.832238604281542,28,20000,158162,295,NBPF3
ENSG00000076864.19,0.34480221183850657,0.4663851803650942,0.4262539410948191,0.1056387250475158,0.1743442673683295,0.3495510286395306,0.9106975577933204,0.4911724661596335,0.23514881483561065,22.13338990355166,5.1993155115414575,18,20000,158162,298,RAP1GAP
ENSG00000218510.6,0.9862829710619129,0.8868894702004514,0.6243665821915566,0.30065657064237866,0.09968290012341167,0.059899995842378664,0.011899096556756935,0.03788438996564039,0.6384962733390747,16.57324550182478,9.81852127385804,16,20000,158162,304,LINC00339
ENSG00000070831.15,0.1266569098060633,0.07054969391884214,0.08482911885145024,0.02348322854633314,0.04949334965701113,0.3483760748880205,0.0782182731722274,0.11233552074853027,0.25955995212704136,11.551440076193806,1.9977664370245884,11,20000,158162,305,CDC42
ENSG00000133216.16,0.5873642707300377,0.5364725817981436,0.3294665291320016,0.2836728607974891,0.2013286335438381,0.1515939612441509,0.8074275798739167,0.4814582856720333,0.2362949971735465,11.62785834986951,8.040161335038,12,20000,158162,312,EPHB2
ENSG00000011007.12,0.08772241373888079,0.2233427575596584,0.773943623813272,0.7160329221097046,0.2195849509990231,0.08860073981574594,0.3069440147748133,0.5657908958091993,0.7574320243512069,25.853292781830806,3.385178884425936,5,20000,158162,325,ELOA
ENSG00000236810.5,0.31612556337961456,0.5144702708661018,0.5690035672420787,0.611237932083867,0.7608893731492784,0.5914568331843741,0.8593792374927235,0.8494445069194517,0.5869933149357321,15.791152362289687,2.5428200699410626,2,20000,158162,326,ELOA-AS1
ENSG00000117305.14,0.6464455605168111,0.8843152782211057,0.8505800824006099,0.26564222941649346,0.5373512205711553,0.9562107333858678,0.6139213988506134,0.6717652217395358,0.4618965525944446,15.067710689659656,4.689801036177397,2,20000,158162,330,HMGCL
ENSG00000179163.11,0.7165495570870963,,0.926179128469406,0.6241065310450401,,0.6241055223451891,0.4343369631908744,,,18.8998301954698,<rpy2.rinterface.NULLType object at 0x2b192e6b4910> [RTYPES.NILSXP],13,20000,158162,331,FUCA1
ENSG00000188529.14,0.3690888702108784,0.19040820468339464,0.11309668987523873,0.8965257755163991,0.5160119778335303,0.253074784379487,0.1329242961687828,0.273456540942493,0.5625420134666692,11.368119847009172,2.8279978849099243,6,20000,158162,335,SRSF10
ENSG00000261349.1,0.06552190974703175,0.1832852725939477,0.9668174982249104,0.036992022370372905,0.05774603897942944,0.2448331453483458,0.008809330730825633,0.008586551653055954,0.10327960777689307,27.150931980957022,6.98775423924573,10,20000,158162,346,RP3-465N24.5
ENSG00000187010.19,0.06354039214245054,0.13236585835788428,0.43782529160577066,0.058455361771303185,0.10520146107011674,0.33668713077544066,0.0059785216629078715,0.02107960012710454,0.6870825852806355,40.87923438376776,9.382120423404048,8,20000,158162,347,RHD
ENSG00000224183.1,0.07375309584953547,0.15737527590889644,0.4791184537236428,0.012975301064468163,0.02280275775569102,0.23853940565724044,0.000469586478610013,0.0022002125315617304,0.9391777596207941,59.46686886981168,16.817968093973573,6,20000,158162,348,SDHDP6
ENSG00000183726.10,0.2456408916476388,0.20009514012891447,0.1714757126874866,0.012776022711086406,0.04499505383830328,0.9602905395201268,0.017326218081652918,0.0023579707321736768,0.011176800578208959,27.46910570574731,6.214879257005117,8,20000,158162,350,TMEM50A
ENSG00000188672.17,0.054483187077194496,0.13725778525046065,0.6006270064099781,0.2036773640850046,0.12664859997384398,0.1126400850765238,0.08904653252828337,0.014360039934590937,0.01800990889538716,10.019249949051755,2.311240551735805,5,20000,158162,351,RHCE
ENSG00000157978.11,0.043034808469549636,0.08535868078661912,0.362896906463394,0.6120006042005498,0.22300188520935246,0.09763314792859562,0.019953142620320174,0.05794574925228565,0.5962897997312354,49.18203948650061,2.180002927799584,4,20000,158162,353,LDLRAP1
ENSG00000130695.14,0.13665557189779745,0.32609572587374824,0.8719665603177722,0.17365575077129064,0.22275168715002955,0.283085718757756,0.3868806971440698,0.6756044517562557,0.8501767229265147,19.593647529923135,3.004587000045876,5,20000,158162,368,CEP85
ENSG00000169442.8,0.7715181376155091,0.3504752580043529,0.1560013114316078,0.00583517702282895,0.022352274617820942,0.9737316630009968,0.003223150230747511,0.012265698822050931,0.7232603552040057,54.87103156390798,19.207906793870105,6,20000,158162,370,CD52
ENSG00000060642.10,0.5802533415256429,0.7843585431012614,0.6714028139054634,5.460800488036295e-08,4.788173657726992e-09,0.003065085801816303,9.151528667479269e-11,2.462363963694028e-10,0.1331962251058728,40.57405818162743,37.97155203117028,3,20000,158162,382,PIGV
ENSG00000204160.11,0.028012445898097853,0.016561805370564647,0.06623047511854263,3.4330260054709415e-08,2.3472661279283103e-08,0.0303576240798762,2.384933275518499e-12,5.325113758559586e-12,0.0955225335978922,27.741551204019647,29.26798228409157,4,20000,158162,383,ZDHHC18
ENSG00000142765.17,0.3707523060722544,0.6367119647911486,0.7497259874595106,0.07377862934666321,0.048956645148512085,0.0921348499349759,0.9202648128609996,0.8500129841042858,0.5745713667012357,10.008223982541756,2.8858369486182585,6,20000,158162,396,SYTL1
ENSG00000130775.15,0.9565787850107528,0.6207324650699029,0.3295331375082053,0.6224084644694792,0.8256873365662827,0.7077862904929315,0.2174557409456464,0.15651939755193328,0.13907417618733162,10.716122564965797,2.9530023267137344,9,20000,158162,411,THEMIS2
ENSG00000117748.9,0.4806184002929202,0.7797450565232391,0.99059998114168,0.06964192110884761,0.1587024255277479,0.5323338281767969,0.02555144373092037,0.015775290422089704,0.06875010038646757,53.51932622041973,31.371808385459598,10,20000,158162,412,RPA2
ENSG00000130768.14,0.8857126815120416,0.7535997704640066,0.4603162561225388,0.5802302973367106,0.8578656442088216,0.9793399824277228,0.7033787551248184,0.3314169935321347,0.15082604402612845,10.423856801492057,3.7597589429871134,11,20000,158162,413,SMPDL3B
ENSG00000158161.15,0.1985117780730173,0.4298089637520557,0.8503662089197463,0.06789748949403544,0.003239730530802527,0.004350753471073284,0.5025635894189519,0.1540152848760217,0.06961871940687059,53.21487973721396,134.44019922413202,8,20000,158162,416,EYA3
ENSG00000126698.10,0.1907122262208508,0.09154947861198974,0.07976811106466497,0.6146487040420383,0.22426121615123693,0.09808947209158198,0.6616116437964961,0.3485980123069992,0.16627594908562873,46.55667994129399,3.513896890703469,2,20000,158162,419,DNAJC8
ENSG00000130770.17,0.4904354564235219,0.2799721484822329,0.1501693978507673,0.7664390652515178,0.842943678441271,0.6146939569786855,0.4938175880903335,0.411788818148084,0.25304813845039165,35.904951416041605,8.633997088588552,3,20000,158162,420,ATPIF1
ENSG00000130766.4,0.592404391400962,0.3307248087866954,0.16516371095680235,0.6377804101197085,0.7562452107348929,0.5615435956179077,0.5020696826442472,0.5717888820206478,0.4139181456014477,13.919272862425457,5.993812611783509,10,20000,158162,422,SESN2
ENSG00000204138.12,0.7984465197494447,0.9421157306295236,0.8161493455499079,0.8086286285204253,0.871332198192657,0.641549532153322,0.7289007931948471,0.7218950027073623,0.465878899417698,18.697859264886397,3.01333475768315,10,20000,158162,424,PHACTR4
ENSG00000180198.15,0.9901676511378138,0.9904844993094342,,0.2671998681375085,0.2671836606284569,,0.10418445581277487,0.10419147143267583,,11.791826470922643,<rpy2.rinterface.NULLType object at 0x2b32075f6910> [RTYPES.NILSXP],2,20000,158162,425,RCC1
ENSG00000197989.13,0.9336439034500988,0.9951877128521796,0.9583671506644028,0.5505078275698786,0.8111035353662832,0.8030078418562178,0.8497224959414579,0.9443212642900743,0.7789511238534815,11.961873124614847,2.262681948656333,2,20000,158162,432,SNHG12
ENSG00000116329.10,0.4971689648970917,0.7820224372061989,0.8607103037198662,0.14098981580964648,0.3316727324406003,0.8414537852176813,0.4837708231890939,0.6466821337389634,0.5367710298933523,20.793135792450105,2.932053499899894,2,20000,158162,438,OPRD1
ENSG00000168528.11,0.642855387828287,0.8970249355310751,0.9614924608111096,0.8938100684615728,0.2553269439035198,0.09956417748704396,0.9741723607302186,0.9994904806008128,0.9929494387274672,45.388320985730715,13.105436597237478,6,20000,158162,452,SERINC2
ENSG00000116497.17,0.13893207735701354,0.25740832393034674,0.4689339376293703,0.6478393292930855,0.05330259178905832,0.017407610736165143,0.001581793124012791,0.0022576443337144862,0.1374589892960397,37.835003059115635,12.691236388047972,9,20000,158162,485,S100PBP
ENSG00000278966.2,0.3315347434768612,0.5156727040453426,0.5366970169239405,0.8819554920640272,0.16306256076824244,0.05760265856522776,0.8744315090251679,0.4038676463501552,0.18111341985668086,17.702757923115424,2.3420220031895953,6,20000,158162,491,RP5-1174N9.2
ENSG00000217644.5,0.12793412590152814,0.2919629984286726,0.7034327115700629,0.19501259326008136,0.42629716186633815,0.872335343999203,0.04075427171232447,0.0988086731112424,0.5056521049782714,13.667720944899465,3.4448670840904643,3,20000,158162,492,RP4-803A2.1
ENSG00000279179.1,0.3380498369507794,0.4172180845927171,0.3621305513263864,0.9212840330428916,0.2563413073443253,0.09955646530345134,0.3329949141812516,0.6079417410751085,0.8092897454922161,10.347477774344236,4.4329992203466615,3,20000,158162,497,RP11-131M11.3
ENSG00000160094.14,0.12674395325608911,0.18846139718382596,0.3159042952879311,0.9800846950474597,0.6435252009125695,0.3479610859543215,0.4417292638195245,0.5687340031220373,0.4636762447981573,14.119596664061687,2.233278532455549,4,20000,158162,499,ZNF362
ENSG00000184389.9,0.10545566493562653,0.23522273437481975,0.6010077999190531,0.6148493914100825,0.2539183964942737,0.1147013277886341,0.1163423266991807,0.19125609930070928,0.3586791378322308,40.329332933700094,4.800486316288987,4,20000,158162,501,A3GALT2
ENSG00000163866.8,0.09345412702122928,0.2373961913390157,0.8029234771780288,0.8167653015763956,0.7240703321884452,0.4416621744571714,0.5343144914330297,0.34693113488622723,0.18826005801314505,13.79918477919039,2.7279155572927034,16,20000,158162,510,SMIM12
